觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,日照時數(hour),TxSoil10cm
2021-12-03,1018.6,1020.6,2021-12-03 22:43:00,1016.2,2021-12-03 13:32:00,17.1,23.0,2021-12-03 12:13:00,12.6,2021-12-03 23:51:00,55.0,35.0,2021-12-03 11:17:00,3.7,26.0,11.5,18.0,2021-12-03 14:38:00,0.0,,,,,,,,
2021-12-04,1019.2,1020.8,2021-12-04 09:11:00,1017.2,2021-12-04 14:37:00,16.4,24.6,2021-12-04 11:44:00,9.7,2021-12-04 23:55:00,60.0,33.0,2021-12-04 10:13:00,1.8,21.0,7.4,10.0,2021-12-04 13:28:00,0.0,,,,,,,,
2021-12-05,1018.4,1020.1,2021-12-05 08:29:00,1016.5,2021-12-05 15:12:00,17.7,27.0,2021-12-05 12:00:00,8.5,2021-12-05 03:30:00,76.0,35.0,2021-12-05 12:03:00,2.0,24.0,8.7,30.0,2021-12-05 16:57:00,0.0,,,,,,,,
2021-12-06,1016.7,1018.1,2021-12-06 09:17:00,1014.9,2021-12-06 14:56:00,19.3,24.1,2021-12-06 13:47:00,15.2,2021-12-06 02:41:00,83.0,64.0,2021-12-06 10:29:00,2.7,27.0,11.6,30.0,2021-12-06 15:27:00,0.0,,,,,,,,
2021-12-07,1018.0,1019.7,2021-12-07 21:55:00,1016.5,2021-12-07 03:30:00,19.4,25.6,2021-12-07 13:31:00,15.5,2021-12-07 06:20:00,74.0,52.0,2021-12-07 12:09:00,2.4,16.0,8.9,23.0,2021-12-07 12:22:00,0.0,,,,,,,,
2021-12-08,1019.8,1021.5,2021-12-08 09:18:00,1018.2,2021-12-08 15:00:00,19.2,26.1,2021-12-08 12:13:00,14.2,2021-12-08 06:30:00,72.0,48.0,2021-12-08 12:21:00,1.7,16.0,8.0,28.0,2021-12-08 16:43:00,0.0,,,,,,,,
2021-12-09,1019.5,1021.4,2021-12-09 09:26:00,1018.2,2021-12-09 15:37:00,18.2,25.8,2021-12-09 10:49:00,12.1,2021-12-09 06:07:00,85.0,50.0,2021-12-09 10:50:00,0.9,1.0,9.0,360.0,2021-12-09 15:18:00,0.0,,,,,,,,
2021-12-10,1018.0,1019.5,2021-12-10 09:07:00,1016.0,2021-12-10 15:16:00,19.2,26.9,2021-12-10 13:13:00,12.9,2021-12-10 01:55:00,84.0,54.0,2021-12-10 13:13:00,0.8,41.0,5.2,286.0,2021-12-10 12:11:00,0.0,,,,,,,,
2021-12-11,1019.0,1020.8,2021-12-11 09:17:00,1017.2,2021-12-11 15:30:00,20.0,25.6,2021-12-11 10:48:00,15.1,2021-12-11 02:36:00,86.0,61.0,2021-12-11 10:22:00,1.9,23.0,9.9,33.0,2021-12-11 15:37:00,0.0,,,,,,,,
2021-12-12,1018.6,1020.3,2021-12-12 08:59:00,1016.5,2021-12-12 15:03:00,20.0,26.2,2021-12-12 11:34:00,17.5,2021-12-12 05:58:00,82.0,57.0,2021-12-12 11:34:00,3.1,27.0,12.2,26.0,2021-12-12 16:40:00,0.0,,,,,,,,
2021-12-13,1018.1,1020.1,2021-12-13 08:32:00,1016.0,2021-12-13 16:07:00,19.0,23.8,2021-12-13 12:31:00,14.4,2021-12-14 00:00:00,78.0,60.0,2021-12-13 12:32:00,3.5,25.0,12.1,11.0,2021-12-13 13:46:00,0.0,,,,,,,,
2021-12-14,1016.6,1018.9,2021-12-14 08:57:00,1014.2,2021-12-14 14:19:00,19.3,27.0,2021-12-14 13:27:00,13.2,2021-12-14 04:50:00,84.0,55.0,2021-12-14 12:19:00,1.3,21.0,8.6,12.0,2021-12-14 15:24:00,0.0,,,,,,,,
2021-12-15,1015.7,1017.7,2021-12-15 08:02:00,1012.9,2021-12-15 15:04:00,20.1,26.7,2021-12-15 12:45:00,16.6,2021-12-15 22:40:00,89.0,65.0,2021-12-15 12:34:00,1.0,4.0,5.6,299.0,2021-12-15 13:20:00,0.0,,,,,,,,
2021-12-16,1015.3,1016.5,2021-12-16 08:50:00,1013.0,2021-12-16 15:16:00,20.5,26.5,2021-12-16 13:32:00,15.2,2021-12-16 06:35:00,88.0,61.0,2021-12-16 10:23:00,0.8,41.0,5.1,358.0,2021-12-16 23:27:00,0.0,,,,,,,,
2021-12-17,1016.5,1019.4,2021-12-17 22:13:00,1014.4,2021-12-17 14:16:00,19.3,23.6,2021-12-17 10:56:00,15.1,2021-12-17 23:50:00,75.0,63.0,2021-12-17 12:19:00,5.0,26.0,15.6,25.0,2021-12-17 12:30:00,0.0,,,,,,,,
2021-12-18,1020.1,1022.0,2021-12-18 09:38:00,1018.0,2021-12-18 04:35:00,15.9,19.4,2021-12-18 11:10:00,14.3,2021-12-18 07:11:00,66.0,52.0,2021-12-18 11:10:00,4.7,23.0,12.3,39.0,2021-12-18 01:56:00,0.0,,,,,,,,
2021-12-19,1019.7,1021.8,2021-12-19 08:22:00,1017.7,2021-12-19 14:20:00,17.9,23.8,2021-12-19 12:36:00,14.8,2021-12-19 23:27:00,66.0,46.0,2021-12-19 12:36:00,2.2,13.0,7.6,14.0,2021-12-19 07:57:00,0.0,,,,,,,,
2021-12-20,1018.1,1020.0,2021-12-20 09:52:00,1015.9,2021-12-21 00:00:00,17.8,21.8,2021-12-20 11:36:00,14.7,2021-12-20 05:00:00,82.0,61.0,2021-12-20 11:16:00,1.7,18.0,9.1,12.0,2021-12-20 15:06:00,0.5,,,,,,,,
2021-12-21,1013.4,1016.1,2021-12-21 00:38:00,1010.5,2021-12-21 14:29:00,18.0,20.2,2021-12-21 14:26:00,16.8,2021-12-22 00:00:00,96.0,92.0,2021-12-21 02:40:00,2.1,21.0,9.6,16.0,2021-12-21 20:03:00,16.5,,,,,,,,
2021-12-22,1013.3,1014.7,2021-12-22 22:12:00,1011.8,2021-12-22 02:56:00,18.3,20.2,2021-12-22 12:04:00,17.0,2021-12-22 00:20:00,88.0,80.0,2021-12-22 12:45:00,3.4,25.0,11.7,22.0,2021-12-22 11:54:00,0.0,,,,,,,,
2021-12-23,1014.4,1016.1,2021-12-23 09:30:00,1012.9,2021-12-23 15:15:00,19.8,24.4,2021-12-23 12:58:00,17.2,2021-12-23 03:31:00,86.0,70.0,2021-12-23 11:23:00,2.3,22.0,8.4,18.0,2021-12-23 12:48:00,0.0,,,,,,,,
2021-12-24,1015.0,1016.5,2021-12-24 22:11:00,1013.5,2021-12-24 18:02:00,19.9,23.3,2021-12-24 15:11:00,18.3,2021-12-24 04:20:00,89.0,74.0,2021-12-24 15:13:00,2.0,22.0,7.0,20.0,2021-12-24 14:29:00,0.0,,,,,,,,
2021-12-25,1018.6,1021.6,2021-12-25 23:59:00,1015.2,2021-12-25 01:56:00,17.8,21.8,2021-12-25 13:33:00,14.9,2021-12-25 23:58:00,77.0,64.0,2021-12-25 12:31:00,4.2,23.0,11.8,21.0,2021-12-25 15:24:00,0.0,,,,,,,,
2021-12-26,1022.7,1024.8,2021-12-26 23:44:00,1020.5,2021-12-26 15:43:00,15.2,18.7,2021-12-26 12:35:00,14.0,2021-12-26 22:08:00,77.0,65.0,2021-12-26 12:32:00,4.6,25.0,13.4,27.0,2021-12-26 13:00:00,0.0,,,,,,,,
2021-12-27,1024.4,1026.4,2021-12-27 09:00:00,1022.4,2021-12-27 15:23:00,13.9,15.5,2021-12-27 12:34:00,12.3,2021-12-27 06:51:00,82.0,76.0,2021-12-27 14:00:00,3.8,26.0,10.3,31.0,2021-12-27 11:31:00,0.0,,,,,,,,
2021-12-28,1022.3,1025.0,2021-12-28 00:32:00,1019.9,2021-12-28 16:11:00,16.7,22.2,2021-12-28 13:46:00,12.9,2021-12-28 04:30:00,83.0,62.0,2021-12-28 13:46:00,2.2,4.0,9.2,21.0,2021-12-28 12:38:00,0.0,,,,,,,,
2021-12-29,1021.7,1023.0,2021-12-29 08:44:00,1020.0,2021-12-29 15:04:00,17.6,24.5,2021-12-29 11:20:00,13.3,2021-12-29 06:32:00,87.0,61.0,2021-12-29 11:14:00,1.6,4.0,6.8,16.0,2021-12-29 14:13:00,0.5,,,,,,,,
2021-12-30,1022.3,1024.0,2021-12-30 22:25:00,1020.3,2021-12-30 14:44:00,17.0,21.5,2021-12-30 13:12:00,13.5,2021-12-30 22:37:00,74.0,55.0,2021-12-30 13:00:00,3.4,22.0,10.2,345.0,2021-12-30 15:03:00,0.0,,,,,,,,
2021-12-31,1023.3,1024.6,2021-12-31 10:12:00,1021.2,2021-12-31 15:45:00,16.4,21.4,2021-12-31 13:29:00,13.6,2021-12-31 04:43:00,72.0,54.0,2021-12-31 12:49:00,3.0,22.0,11.8,37.0,2021-12-31 12:48:00,0.0,,,,,,,,
2022-01-01,1022.5,1024.7,2022-01-01T08:59:00,1020.2,2022-01-01T14:31:00,17.6,26.1,2022-01-01T13:36:00,12.9,2022-01-01T00:42:00,78.0,36.0,2022-01-01T13:46:00,2.8,5.0,9.3,53.0,2022-01-01T11:29:00,0.0,15.1,17.1,16.7,17.3,18.6,20.8,-99.8,16.9
2022-01-02,1020.6,1022.4,2022-01-02T09:10:00,1018.2,2022-01-02T15:07:00,17.8,24.2,2022-01-02T12:24:00,13.7,2022-01-02T02:37:00,78.0,52.0,2022-01-02T11:00:00,2.7,23.0,9.4,35.0,2022-01-02T09:57:00,0.0,17.6,17.0,16.8,17.5,18.6,20.7,-99.8,17.1
2022-01-03,1019.4,1021.3,2022-01-03T09:41:00,1017.3,2022-01-03T14:45:00,18.0,23.8,2022-01-03T14:09:00,14.2,2022-01-03T06:11:00,80.0,57.0,2022-01-03T10:42:00,2.5,3.0,8.6,2.0,2022-01-03T08:24:00,0.0,16.99,17.2,17.0,17.6,18.7,20.6,-99.8,17.3
2022-01-04,1018.2,1020.4,2022-01-04T09:22:00,1015.9,2022-01-04T14:52:00,18.4,24.3,2022-01-04T13:21:00,14.6,2022-01-04T04:13:00,85.0,60.0,2022-01-04T11:39:00,1.8,360.0,7.0,11.0,2022-01-04T12:08:00,0.0,17.3,17.5,17.3,17.8,18.8,20.6,-99.8,17.6
2022-01-05,1016.4,1017.9,2022-01-05T09:49:00,1014.3,2022-01-05T14:46:00,18.0,22.4,2022-01-05T13:43:00,12.2,2022-01-05T02:22:00,90.0,74.0,2022-01-05T13:46:00,1.6,14.0,7.4,8.0,2022-01-05T16:53:00,0.0,6.59,17.8,17.7,18.0,18.9,20.6,-99.8,17.9
2022-01-06,1017.4,1020.2,2022-01-07T00:00:00,1015.2,2022-01-06T04:56:00,17.8,20.9,2022-01-06T11:34:00,14.5,2022-01-06T23:51:00,82.0,63.0,2022-01-06T11:31:00,4.0,26.0,13.4,29.0,2022-01-06T15:37:00,3.5,7.29,17.6,17.7,18.3,19.1,20.6,-99.8,18.1
2022-01-07,1019.5,1021.5,2022-01-07T07:59:00,1017.3,2022-01-07T14:35:00,16.2,20.1,2022-01-07T15:24:00,14.0,2022-01-07T05:40:00,83.0,67.0,2022-01-07T15:25:00,3.4,22.0,9.8,15.0,2022-01-07T09:41:00,3.5,8.29,15.9,16.5,17.7,19.0,20.6,-99.8,17.2
2022-01-08,1017.6,1020.1,2022-01-08T00:02:00,1015.3,2022-01-08T16:04:00,17.2,22.2,2022-01-08T11:30:00,14.2,2022-01-08T05:40:00,77.0,59.0,2022-01-08T11:30:00,2.9,13.0,9.4,13.0,2022-01-08T09:22:00,0.0,17.7,16.4,16.5,17.4,18.7,20.6,-99.8,16.9
2022-01-09,1015.8,1017.3,2022-01-09T08:49:00,1013.8,2022-01-09T14:38:00,17.7,22.9,2022-01-09T13:28:00,14.5,2022-01-09T04:04:00,79.0,60.0,2022-01-09T13:25:00,2.6,23.0,8.5,20.0,2022-01-09T15:40:00,0.0,17.1,17.1,16.8,17.4,18.6,20.5,-99.8,17.1
2022-01-10,1015.0,1016.8,2022-01-10T21:19:00,1012.7,2022-01-10T15:12:00,18.1,23.1,2022-01-10T13:05:00,14.7,2022-01-10T06:40:00,82.0,61.0,2022-01-10T12:07:00,2.4,23.0,8.0,9.0,2022-01-10T17:48:00,0.0,17.0,17.5,17.1,17.6,18.6,20.4,-99.8,17.3
2022-01-11,1017.1,1019.2,2022-01-11T20:59:00,1014.8,2022-01-11T03:00:00,15.6,19.0,2022-01-11T11:50:00,12.3,2022-01-11T23:59:00,73.0,53.0,2022-01-11T13:11:00,4.3,22.0,14.1,26.0,2022-01-11T11:24:00,0.0,17.3,15.6,16.1,17.5,18.7,20.4,-99.8,16.8
2022-01-12,1019.2,1021.2,2022-01-12T08:55:00,1017.6,2022-01-12T15:05:00,14.1,19.0,2022-01-12T14:58:00,11.3,2022-01-12T04:59:00,76.0,56.0,2022-01-12T14:57:00,1.3,5.0,6.4,10.0,2022-01-12T12:51:00,0.0,7.6,14.6,15.3,16.6,18.3,20.4,-99.8,15.9
2022-01-13,1019.7,1021.9,2022-01-13T09:22:00,1017.3,2022-01-13T14:51:00,15.2,21.2,2022-01-13T11:30:00,11.6,2022-01-13T00:11:00,70.0,55.0,2022-01-13T11:19:00,3.3,22.0,12.8,14.0,2022-01-13T14:51:00,0.0,17.0,14.9,15.2,16.5,18.1,20.3,-99.8,15.8
2022-01-14,1019.4,1021.4,2022-01-14T10:12:00,1016.3,2022-01-14T15:38:00,15.4,21.2,2022-01-14T13:17:00,10.4,2022-01-14T06:30:00,67.0,44.0,2022-01-14T12:06:00,2.4,22.0,9.5,29.0,2022-01-14T01:34:00,0.0,17.5,14.7,14.7,15.9,17.8,20.2,-99.8,15.1
2022-01-15,1019.4,1021.5,2022-01-15T19:55:00,1017.3,2022-01-15T16:12:00,17.1,22.5,2022-01-15T13:18:00,12.2,2022-01-15T18:36:00,79.0,57.0,2022-01-15T13:19:00,1.8,15.0,7.6,4.0,2022-01-15T12:51:00,0.0,17.7,16.4,16.0,16.4,17.7,20.0,-99.8,16.2
2022-01-16,1019.1,1020.9,2022-01-16T09:13:00,1016.5,2022-01-16T14:53:00,18.0,24.4,2022-01-16T13:12:00,12.2,2022-01-16T00:37:00,85.0,56.0,2022-01-16T13:01:00,2.3,21.0,8.5,22.0,2022-01-16T16:31:00,0.0,17.6,17.0,16.5,16.9,17.9,20.0,-99.8,16.7
2022-01-17,1018.4,1019.9,2022-01-17T08:21:00,1016.3,2022-01-17T15:41:00,18.0,22.4,2022-01-17T12:06:00,15.7,2022-01-17T23:58:00,85.0,67.0,2022-01-17T12:07:00,3.6,24.0,11.8,35.0,2022-01-17T15:38:00,2.0,12.0,18.0,17.5,17.6,18.2,19.9,-99.8,17.6
2022-01-18,1017.4,1019.2,2022-01-18T10:02:00,1015.4,2022-01-18T15:58:00,17.3,20.8,2022-01-18T14:12:00,15.5,2022-01-18T04:51:00,86.0,73.0,2022-01-18T14:12:00,3.0,22.0,10.6,26.0,2022-01-18T09:32:00,1.0,9.29,17.1,17.2,17.7,18.5,20.0,-99.8,17.5
2022-01-19,1015.9,1017.7,2022-01-19T00:43:00,1013.6,2022-01-19T15:12:00,17.9,22.4,2022-01-19T13:24:00,15.0,2022-01-19T23:59:00,82.0,65.0,2022-01-19T12:25:00,3.1,20.0,10.1,23.0,2022-01-19T10:18:00,0.0,15.8,17.6,17.4,17.8,18.6,20.0,-99.8,17.6
2022-01-20,1015.2,1017.2,2022-01-20T09:44:00,1013.4,2022-01-20T15:15:00,18.3,24.9,2022-01-20T11:47:00,13.4,2022-01-20T04:39:00,79.0,55.0,2022-01-20T11:42:00,2.0,3.0,8.0,17.0,2022-01-20T18:41:00,0.0,16.3,17.6,17.3,17.8,18.6,20.0,-99.8,17.5
2022-01-21,1016.1,1018.8,2022-01-21T08:32:00,1014.6,2022-01-21T16:09:00,17.9,22.1,2022-01-21T12:13:00,15.1,2022-01-21T01:50:00,91.0,76.0,2022-01-21T13:40:00,2.4,20.0,10.8,19.0,2022-01-21T14:24:00,2.5,11.4,17.6,17.7,18.0,18.7,20.1,-99.8,17.9
2022-01-22,1013.3,1015.9,2022-01-22T07:41:00,1010.4,2022-01-22T15:27:00,18.0,22.8,2022-01-22T12:07:00,16.7,2022-01-22T03:06:00,94.0,69.0,2022-01-22T12:09:00,2.1,8.0,9.7,30.0,2022-01-22T17:35:00,8.5,8.1,17.9,18.0,18.4,18.9,20.1,-99.8,18.3
2022-01-23,1011.3,1012.5,2022-01-23T22:22:00,1010.1,2022-01-23T05:03:00,18.7,25.0,2022-01-23T12:24:00,16.4,2022-01-23T02:06:00,96.0,73.0,2022-01-23T12:24:00,1.0,2.0,5.7,317.0,2022-01-23T13:19:00,0.0,7.9,18.7,18.6,18.6,19.1,20.1,-99.8,18.7
2022-01-24,1012.8,1014.4,2022-01-24T23:51:00,1011.7,2022-01-24T07:03:00,18.1,20.3,2022-01-24T11:53:00,16.5,2022-01-24T23:59:00,92.0,78.0,2022-01-24T11:55:00,2.7,12.0,11.6,31.0,2022-01-24T10:02:00,0.5,5.2,18.0,18.3,18.8,19.3,20.2,-99.8,18.7
2022-01-25,1014.8,1016.9,2022-01-25T09:57:00,1013.0,2022-01-25T15:17:00,18.9,24.9,2022-01-25T12:44:00,16.5,2022-01-25T05:40:00,86.0,63.0,2022-01-25T12:34:00,2.5,18.0,9.6,17.0,2022-01-25T16:34:00,0.0,17.0,18.3,18.2,18.6,19.3,20.3,-99.8,18.4
2022-01-26,1015.7,1017.6,2022-01-26T09:15:00,1013.9,2022-01-26T15:47:00,19.8,26.2,2022-01-26T12:57:00,16.7,2022-01-26T06:50:00,88.0,63.0,2022-01-26T12:57:00,2.5,21.0,8.3,6.0,2022-01-26T14:43:00,0.0,17.79,19.3,18.8,18.9,19.4,20.3,-99.8,18.9
2022-01-27,1015.6,1017.0,2022-01-27T09:16:00,1013.5,2022-01-27T14:55:00,20.0,25.6,2022-01-27T12:12:00,18.2,2022-01-27T04:41:00,87.0,61.0,2022-01-27T11:31:00,2.5,16.0,9.4,5.0,2022-01-27T15:09:00,0.0,17.7,19.7,19.2,19.2,19.5,20.4,-99.8,19.2
2022-01-28,1014.6,1016.1,2022-01-29T00:00:00,1012.3,2022-01-28T16:02:00,18.9,21.5,2022-01-28T12:30:00,17.2,2022-01-28T23:40:00,88.0,76.0,2022-01-28T14:07:00,3.0,20.0,8.9,6.0,2022-01-28T08:52:00,1.5,8.0,19.0,18.8,19.2,19.6,20.4,-99.8,19.1
2022-01-29,1011.6,1014.6,2022-01-29T00:03:00,1008.9,2022-01-29T15:39:00,16.8,18.2,2022-01-29T16:12:00,16.0,2022-01-29T23:51:00,91.0,82.0,2022-01-29T16:06:00,3.3,23.0,9.9,33.0,2022-01-29T09:53:00,6.5,5.1,16.8,17.7,18.8,19.6,20.4,-99.8,18.3
2022-01-30,1015.2,1018.5,2022-01-30T23:04:00,1011.1,2022-01-30T01:46:00,14.5,18.1,2022-01-30T10:35:00,11.3,2022-01-30T22:30:00,83.0,66.0,2022-01-30T15:20:00,4.9,24.0,15.2,24.0,2022-01-30T13:51:00,0.0,9.9,14.7,15.8,17.9,19.3,20.5,-99.8,16.9
2022-01-31,1017.6,1019.0,2022-01-31T09:10:00,1015.5,2022-01-31T04:57:00,15.6,21.3,2022-01-31T13:56:00,9.5,2022-01-31T06:01:00,73.0,50.0,2022-01-31T12:20:00,2.6,3.0,10.9,15.0,2022-01-31T16:23:00,0.0,19.6,14.9,15.1,16.6,18.6,20.4,-99.8,15.7
