﻿觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,日照時數(hour),TxSoil10cm
2019-05-31,1008.0,1009.2,2019-05-31 00:02:00,1006.1,2019-05-31 15:30:00,27.3,32.1,2019-05-31 13:35:00,22.5,2019-05-31 04:14:00,83.0,58.0,2019-05-31 15:08:00,1.0,235.0,5.9,264.0,2019-05-31 14:13:00,0.0,,,,,,,,
2019-06-01,1007.1,1008.5,2019-06-01 22:22:00,1005.1,2019-06-01 16:29:00,27.3,31.8,2019-06-01 14:05:00,24.2,2019-06-01 01:58:00,88.0,67.0,2019-06-01 15:05:00,2.5,170.0,7.9,251.0,2019-06-01 15:50:00,15.5,,,,,,,,
2019-06-02,1006.9,1008.6,2019-06-02 22:18:00,1004.9,2019-06-02 16:30:00,28.0,32.5,2019-06-02 14:39:00,23.9,2019-06-02 03:08:00,86.0,65.0,2019-06-02 13:15:00,2.8,149.0,8.5,226.0,2019-06-02 15:05:00,27.5,,,,,,,,
2019-06-03,1007.4,1008.6,2019-06-03 21:44:00,1006.5,2019-06-03 02:44:00,27.5,31.9,2019-06-03 16:15:00,24.4,2019-06-03 04:58:00,85.0,61.0,2019-06-03 16:12:00,2.1,231.0,7.7,226.0,2019-06-03 12:40:00,0.0,,,,,,,,
2019-06-04,1008.6,1010.4,2019-06-04 12:49:00,1006.7,2019-06-04 03:05:00,25.7,29.7,2019-06-04 11:22:00,23.5,2019-06-04 13:20:00,94.0,80.0,2019-06-04 11:57:00,1.4,194.0,9.3,190.0,2019-06-04 13:10:00,35.5,,,,,,,,
2019-06-05,1009.6,1011.4,2019-06-05 22:22:00,1008.2,2019-06-05 04:04:00,27.9,33.1,2019-06-05 11:09:00,22.6,2019-06-05 04:12:00,85.0,60.0,2019-06-05 11:07:00,1.2,251.0,6.6,238.0,2019-06-05 13:24:00,0.0,,,,,,,,
2019-06-06,1010.1,1011.3,2019-06-06 09:36:00,1008.5,2019-06-06 03:26:00,28.3,33.2,2019-06-06 13:04:00,24.3,2019-06-06 05:08:00,85.0,63.0,2019-06-06 17:51:00,2.0,124.0,8.4,237.0,2019-06-06 12:26:00,0.0,,,,,,,,
2019-06-07,1009.7,1011.1,2019-06-07 07:31:00,1008.2,2019-06-07 15:49:00,28.8,33.6,2019-06-07 11:45:00,25.2,2019-06-07 23:49:00,86.0,65.0,2019-06-07 10:51:00,2.0,123.0,8.9,239.0,2019-06-07 13:40:00,0.0,,,,,,,,
2019-06-08,1007.9,1009.5,2019-06-08 00:28:00,1005.8,2019-06-08 23:59:00,28.0,32.9,2019-06-08 15:47:00,24.7,2019-06-08 05:16:00,87.0,63.0,2019-06-08 16:24:00,1.9,163.0,7.7,252.0,2019-06-08 13:53:00,0.0,,,,,,,,
2019-06-09,1005.7,1007.5,2019-06-09 07:14:00,1004.1,2019-06-09 17:31:00,28.7,33.7,2019-06-09 13:00:00,25.3,2019-06-09 05:11:00,83.0,61.0,2019-06-09 11:48:00,2.5,191.0,7.8,244.0,2019-06-09 14:32:00,0.0,,,,,,,,
2019-06-10,1003.9,1004.8,2019-06-10 12:53:00,1002.9,2019-06-10 03:58:00,26.8,31.8,2019-06-10 09:30:00,24.1,2019-06-10 13:17:00,89.0,67.0,2019-06-10 09:34:00,2.3,153.0,8.1,217.0,2019-06-10 11:37:00,21.0,,,,,,,,
2019-06-11,1004.1,1006.4,2019-06-11 22:45:00,1002.0,2019-06-11 05:01:00,25.8,27.7,2019-06-11 17:08:00,24.4,2019-06-11 23:58:00,96.0,85.0,2019-06-11 00:15:00,1.7,159.0,8.3,171.0,2019-06-11 04:23:00,63.5,,,,,,,,
2019-06-12,1005.3,1006.4,2019-06-12 08:44:00,1004.2,2019-06-12 16:23:00,24.6,26.3,2019-06-12 15:24:00,23.6,2019-06-12 06:21:00,99.0,97.0,2019-06-12 04:14:00,1.2,11.0,6.4,202.0,2019-06-12 09:35:00,123.5,,,,,,,,
2019-06-13,1002.7,1005.2,2019-06-13 00:03:00,1000.6,2019-06-13 15:32:00,27.3,33.2,2019-06-13 13:36:00,24.1,2019-06-13 02:31:00,90.0,71.0,2019-06-13 13:35:00,2.0,166.0,9.2,213.0,2019-06-13 14:19:00,16.5,,,,,,,,
2019-06-14,1000.8,1003.0,2019-06-14 21:37:00,999.3,2019-06-14 03:15:00,26.1,31.2,2019-06-14 14:56:00,23.1,2019-06-14 23:59:00,89.0,69.0,2019-06-14 14:09:00,2.1,25.0,9.0,246.0,2019-06-14 03:26:00,28.5,,,,,,,,
2019-06-15,1004.0,1005.9,2019-06-15 23:23:00,1002.2,2019-06-15 03:14:00,26.5,31.8,2019-06-15 13:57:00,22.0,2019-06-15 05:10:00,77.0,53.0,2019-06-15 10:17:00,1.7,24.0,8.8,23.0,2019-06-15 08:13:00,0.0,,,,,,,,
2019-06-16,1006.3,1009.0,2019-06-16 22:38:00,1004.2,2019-06-16 02:37:00,26.8,33.3,2019-06-16 12:10:00,21.7,2019-06-16 04:16:00,83.0,58.0,2019-06-16 11:16:00,0.9,11.0,5.2,82.0,2019-06-16 20:18:00,0.0,,,,,,,,
2019-06-17,1008.8,1010.9,2019-06-17 22:27:00,1007.6,2019-06-17 15:34:00,27.7,34.0,2019-06-17 12:08:00,23.8,2019-06-17 05:24:00,86.0,63.0,2019-06-17 09:42:00,0.9,42.0,11.2,186.0,2019-06-17 17:55:00,11.0,,,,,,,,
2019-06-18,1008.8,1009.8,2019-06-18 08:46:00,1007.7,2019-06-18 15:53:00,28.8,34.7,2019-06-18 12:22:00,24.8,2019-06-18 02:44:00,85.0,62.0,2019-06-18 14:36:00,1.6,92.0,6.7,246.0,2019-06-18 13:58:00,0.0,,,,,,,,
2019-06-19,1007.7,1009.1,2019-06-19 08:02:00,1005.6,2019-06-19 16:45:00,29.0,33.8,2019-06-19 12:31:00,24.9,2019-06-19 05:10:00,84.0,64.0,2019-06-19 12:14:00,1.9,118.0,7.3,243.0,2019-06-19 12:44:00,0.0,,,,,,,,
2019-06-20,1006.4,1007.6,2019-06-20 09:10:00,1005.2,2019-06-20 15:37:00,28.8,32.9,2019-06-20 12:17:00,25.0,2019-06-20 04:57:00,86.0,66.0,2019-06-20 11:16:00,2.1,151.0,8.1,248.0,2019-06-20 14:19:00,0.0,,,,,,,,
2019-06-21,1005.6,1006.8,2019-06-21 06:41:00,1004.3,2019-06-21 15:45:00,29.1,33.5,2019-06-21 14:40:00,25.4,2019-06-21 02:41:00,83.0,63.0,2019-06-21 12:49:00,2.5,166.0,8.3,240.0,2019-06-21 13:15:00,0.0,,,,,,,,
2019-06-22,1004.3,1005.7,2019-06-22 10:00:00,1002.7,2019-06-22 17:09:00,29.3,34.3,2019-06-22 13:48:00,25.9,2019-06-22 05:13:00,81.0,59.0,2019-06-22 13:09:00,2.4,230.0,8.2,211.0,2019-06-22 11:13:00,0.0,,,,,,,,
2019-06-23,1004.9,1007.0,2019-06-23 21:28:00,1002.7,2019-06-23 03:05:00,27.4,30.8,2019-06-23 10:30:00,24.5,2019-06-23 21:21:00,88.0,73.0,2019-06-23 10:32:00,2.2,191.0,11.9,199.0,2019-06-23 12:32:00,23.0,,,,,,,,
2019-06-24,1007.1,1008.7,2019-06-24 23:07:00,1004.7,2019-06-24 03:25:00,26.2,29.4,2019-06-24 14:49:00,24.0,2019-06-24 08:04:00,95.0,79.0,2019-06-24 14:50:00,1.1,135.0,8.8,24.0,2019-06-24 06:26:00,77.5,,,,,,,,
2019-06-25,1006.9,1008.2,2019-06-26 00:00:00,1005.8,2019-06-25 13:33:00,27.3,32.5,2019-06-25 09:12:00,24.5,2019-06-25 23:59:00,85.0,66.0,2019-06-25 09:11:00,1.6,191.0,10.9,199.0,2019-06-25 11:43:00,0.5,,,,,,,,
2019-06-26,1003.8,1006.1,2019-06-27 00:00:00,1001.7,2019-06-26 17:59:00,25.6,28.9,2019-06-26 12:28:00,24.0,2019-06-26 04:01:00,94.0,74.0,2019-06-26 07:56:00,1.8,143.0,7.9,203.0,2019-06-26 11:31:00,2.5,,,,,,,,
2019-06-27,1002.0,1003.4,2019-06-27 10:46:00,1000.3,2019-06-27 16:24:00,27.3,31.6,2019-06-27 16:30:00,25.0,2019-06-27 05:25:00,90.0,72.0,2019-06-27 16:53:00,1.8,189.0,8.1,206.0,2019-06-27 08:58:00,1.5,,,,,,,,
2019-06-28,1002.2,1003.3,2019-06-28 08:01:00,1000.5,2019-06-28 17:25:00,29.7,34.8,2019-06-28 12:48:00,25.1,2019-06-28 04:33:00,83.0,61.0,2019-06-28 12:35:00,2.3,191.0,8.7,239.0,2019-06-28 15:25:00,0.0,,,,,,,,
2019-06-29,1001.9,1003.0,2019-06-29 21:25:00,1000.6,2019-06-29 16:18:00,29.2,33.9,2019-06-29 09:30:00,26.3,2019-06-29 05:00:00,85.0,66.0,2019-06-29 13:58:00,2.1,239.0,7.1,236.0,2019-06-29 10:04:00,0.0,,,,,,,,
2019-06-30,1002.3,1004.0,2019-06-30 21:56:00,1000.7,2019-06-30 15:09:00,29.0,33.9,2019-06-30 11:12:00,25.6,2019-06-30 05:20:00,86.0,66.0,2019-06-30 11:18:00,2.1,212.0,9.7,255.0,2019-06-30 12:49:00,0.0,,,,,,,,
2019-07-01,1001.6,1003.6,2019-07-01 00:33:00,999.6,2019-07-01 16:45:00,29.9,34.8,2019-07-01 11:55:00,25.5,2019-07-01 04:45:00,80.0,62.0,2019-07-01 11:55:00,1.6,17.0,7.8,30.0,2019-07-01 15:53:00,0.0,,,,,,,,
2019-07-02,1002.4,1006.6,2019-07-02 23:51:00,999.3,2019-07-02 02:45:00,28.8,33.5,2019-07-02 13:03:00,25.1,2019-07-02 23:59:00,83.0,61.0,2019-07-02 14:03:00,3.8,198.0,15.1,208.0,2019-07-02 13:56:00,3.5,,,,,,,,
2019-07-03,1007.9,1010.0,2019-07-03 21:24:00,1006.9,2019-07-03 16:53:00,25.3,27.4,2019-07-03 18:04:00,24.8,2019-07-03 22:59:00,95.0,83.0,2019-07-03 18:02:00,2.8,181.0,9.5,185.0,2019-07-03 18:02:00,57.5,,,,,,,,
2019-07-04,1008.0,1009.3,2019-07-04 12:32:00,1006.3,2019-07-04 16:32:00,27.9,33.0,2019-07-04 09:43:00,24.3,2019-07-04 00:56:00,84.0,63.0,2019-07-04 09:56:00,2.4,197.0,10.0,190.0,2019-07-04 09:53:00,1.0,,,,,,,,
2019-07-05,1005.3,1007.7,2019-07-05 10:35:00,1003.0,2019-07-05 18:13:00,27.8,33.2,2019-07-05 09:42:00,24.8,2019-07-05 10:50:00,84.0,66.0,2019-07-05 09:44:00,2.5,195.0,10.4,194.0,2019-07-05 05:34:00,25.0,,,,,,,,
2019-07-06,1003.5,1004.8,2019-07-06 23:05:00,1002.0,2019-07-06 15:51:00,28.1,32.9,2019-07-06 13:02:00,25.4,2019-07-06 01:16:00,82.0,67.0,2019-07-06 08:50:00,2.7,193.0,9.6,205.0,2019-07-06 14:27:00,0.5,,,,,,,,
2019-07-07,1005.2,1007.3,2019-07-07 23:33:00,1003.6,2019-07-07 04:05:00,29.3,34.3,2019-07-07 13:49:00,26.4,2019-07-07 02:50:00,80.0,60.0,2019-07-07 13:23:00,3.1,195.0,10.1,223.0,2019-07-07 13:08:00,0.0,,,,,,,,
2019-07-08,1006.3,1007.4,2019-07-08 09:09:00,1005.2,2019-07-08 17:47:00,29.4,34.8,2019-07-08 13:04:00,25.8,2019-07-08 05:31:00,79.0,61.0,2019-07-08 13:05:00,2.6,196.0,8.8,233.0,2019-07-08 14:43:00,0.0,,,,,,,,
2019-07-09,1004.3,1005.9,2019-07-09 00:05:00,1002.3,2019-07-09 17:04:00,28.3,32.2,2019-07-09 16:40:00,25.0,2019-07-09 06:50:00,85.0,71.0,2019-07-09 16:40:00,2.5,194.0,9.3,201.0,2019-07-09 14:04:00,23.0,,,,,,,,
2019-07-10,1004.7,1007.7,2019-07-10 22:12:00,1002.7,2019-07-10 04:06:00,27.1,30.8,2019-07-10 08:32:00,25.1,2019-07-10 23:11:00,92.0,78.0,2019-07-10 08:35:00,2.6,167.0,10.1,190.0,2019-07-10 10:47:00,17.5,,,,,,,,
2019-07-11,1008.5,1010.5,2019-07-11 22:55:00,1006.2,2019-07-11 02:48:00,27.2,32.3,2019-07-11 10:50:00,25.1,2019-07-11 04:01:00,88.0,73.0,2019-07-11 10:50:00,2.2,195.0,9.1,159.0,2019-07-11 11:47:00,3.5,,,,,,,,
2019-07-12,1008.1,1010.1,2019-07-12 00:16:00,1005.7,2019-07-12 16:05:00,29.2,34.5,2019-07-12 12:43:00,24.8,2019-07-12 02:00:00,83.0,63.0,2019-07-12 12:42:00,2.7,232.0,9.5,215.0,2019-07-12 14:43:00,0.5,,,,,,,,
2019-07-13,1005.8,1007.8,2019-07-14 00:00:00,1003.9,2019-07-13 15:33:00,29.4,34.6,2019-07-13 13:01:00,26.3,2019-07-13 23:31:00,81.0,59.0,2019-07-13 13:28:00,2.8,191.0,9.5,235.0,2019-07-13 15:43:00,2.0,,,,,,,,
2019-07-14,1004.5,1005.5,2019-07-14 21:55:00,1003.0,2019-07-14 16:25:00,29.1,34.1,2019-07-14 12:24:00,25.3,2019-07-14 05:30:00,83.0,63.0,2019-07-14 12:26:00,2.1,168.0,8.2,242.0,2019-07-14 11:05:00,0.0,,,,,,,,
2019-07-15,1004.4,1005.7,2019-07-15 22:25:00,1002.7,2019-07-15 16:28:00,29.4,34.5,2019-07-15 12:46:00,25.2,2019-07-15 05:30:00,82.0,55.0,2019-07-15 12:49:00,0.9,247.0,5.6,251.0,2019-07-15 14:26:00,0.0,,,,,,,,
2019-07-16,1003.4,1005.4,2019-07-17 00:00:00,1001.2,2019-07-16 23:59:00,29.5,34.1,2019-07-16 11:24:00,26.0,2019-07-16 03:46:00,83.0,62.0,2019-07-16 11:54:00,0.7,7.0,6.6,22.0,2019-07-16 15:54:00,0.0,,,,,,,,
2019-07-17,996.6,1001.3,2019-07-18 00:00:00,992.7,2019-07-17 17:27:00,30.7,35.9,2019-07-17 12:00:00,25.5,2019-07-17 03:07:00,81.0,58.0,2019-07-17 14:10:00,0.8,2.0,4.3,272.0,2019-07-17 13:11:00,0.0,,,,,,,,
2019-07-18,995.3,997.3,2019-07-18 21:04:00,993.9,2019-07-18 15:33:00,28.6,35.1,2019-07-18 14:15:00,25.4,2019-07-18 16:47:00,88.0,58.0,2019-07-18 14:12:00,1.2,221.0,9.0,187.0,2019-07-18 15:41:00,8.0,,,,,,,,
2019-07-19,999.2,1004.1,2019-07-19 23:24:00,994.7,2019-07-19 04:06:00,28.1,33.5,2019-07-19 14:21:00,25.3,2019-07-19 01:25:00,89.0,65.0,2019-07-19 14:22:00,1.7,176.0,8.8,228.0,2019-07-19 18:32:00,1.0,,,,,,,,
2019-07-20,1005.3,1007.7,2019-07-20 22:19:00,1003.1,2019-07-20 01:36:00,26.9,31.2,2019-07-20 08:57:00,24.8,2019-07-20 05:01:00,89.0,72.0,2019-07-20 09:27:00,2.3,153.0,8.8,206.0,2019-07-20 15:54:00,5.5,,,,,,,,
2019-07-21,1006.5,1008.0,2019-07-21 10:13:00,1005.1,2019-07-21 16:27:00,28.1,33.1,2019-07-21 13:41:00,25.2,2019-07-21 05:51:00,83.0,60.0,2019-07-21 14:58:00,2.0,179.0,9.0,251.0,2019-07-21 15:29:00,1.5,,,,,,,,
2019-07-22,1006.1,1007.4,2019-07-22 22:57:00,1004.5,2019-07-22 15:25:00,28.0,32.7,2019-07-22 13:48:00,24.9,2019-07-22 22:10:00,84.0,61.0,2019-07-22 14:32:00,2.1,203.0,10.1,235.0,2019-07-22 10:51:00,0.0,,,,,,,,
2019-07-23,1006.0,1007.3,2019-07-23 00:03:00,1004.5,2019-07-23 15:01:00,28.1,33.9,2019-07-23 11:40:00,24.0,2019-07-23 05:10:00,85.0,61.0,2019-07-23 11:40:00,1.6,127.0,9.2,251.0,2019-07-23 14:08:00,0.0,,,,,,,,
2019-07-24,1006.8,1008.1,2019-07-24 23:45:00,1005.5,2019-07-24 03:38:00,28.5,33.7,2019-07-24 14:55:00,24.1,2019-07-24 04:46:00,83.0,60.0,2019-07-24 14:08:00,1.5,228.0,6.9,259.0,2019-07-24 15:07:00,0.0,,,,,,,,
2019-07-25,1007.5,1008.8,2019-07-25 08:35:00,1006.0,2019-07-25 16:14:00,28.8,34.1,2019-07-25 12:38:00,24.8,2019-07-25 02:51:00,83.0,58.0,2019-07-25 13:45:00,1.7,250.0,6.8,251.0,2019-07-25 15:41:00,0.0,,,,,,,,
2019-07-26,1005.8,1007.3,2019-07-26 07:26:00,1003.7,2019-07-26 15:56:00,29.6,34.8,2019-07-26 12:35:00,25.7,2019-07-26 05:05:00,81.0,58.0,2019-07-26 12:07:00,1.8,164.0,7.6,248.0,2019-07-26 12:53:00,0.0,,,,,,,,
2019-07-27,1005.6,1007.3,2019-07-27 20:58:00,1003.4,2019-07-27 14:49:00,28.6,34.6,2019-07-27 13:44:00,25.4,2019-07-27 05:03:00,84.0,58.0,2019-07-27 13:41:00,1.7,156.0,7.9,249.0,2019-07-27 13:06:00,0.5,,,,,,,,
2019-07-28,1007.0,1008.7,2019-07-28 10:43:00,1004.7,2019-07-28 02:58:00,27.5,33.4,2019-07-28 15:22:00,24.2,2019-07-28 04:31:00,89.0,66.0,2019-07-28 15:29:00,0.8,147.0,5.5,88.0,2019-07-28 10:38:00,21.0,,,,,,,,
2019-07-29,1007.0,1008.1,2019-07-29 07:59:00,1005.0,2019-07-29 16:36:00,29.2,34.5,2019-07-29 12:56:00,24.8,2019-07-29 03:08:00,82.0,61.0,2019-07-29 13:06:00,1.1,44.0,6.6,14.0,2019-07-29 13:51:00,0.5,,,,,,,,
2019-07-30,1005.9,1007.7,2019-07-30 00:12:00,1003.6,2019-07-30 16:44:00,29.6,35.1,2019-07-30 13:39:00,25.0,2019-07-30 04:48:00,83.0,57.0,2019-07-30 14:39:00,1.0,11.0,5.6,18.0,2019-07-30 15:12:00,0.0,,,,,,,,
2019-07-31,1005.2,1007.1,2019-07-31 22:36:00,1003.3,2019-07-31 14:53:00,29.5,35.5,2019-07-31 11:07:00,25.9,2019-07-31 04:51:00,82.0,57.0,2019-07-31 11:08:00,0.8,18.0,5.6,262.0,2019-07-31 13:10:00,0.0,,,,,,,,
2019-08-01,1005.9,1006.8,2019-08-01 22:36:00,1004.5,2019-08-01 15:05:00,27.2,34.5,2019-08-01 11:27:00,24.9,2019-08-01 19:11:00,89.0,59.0,2019-08-01 11:03:00,0.7,82.0,7.1,66.0,2019-08-01 17:27:00,0.0,,,,,,,,
2019-08-02,1004.2,1006.1,2019-08-02 00:05:00,1002.4,2019-08-02 15:57:00,28.0,33.7,2019-08-02 12:59:00,25.0,2019-08-02 23:58:00,84.0,59.0,2019-08-02 13:01:00,0.8,205.0,5.6,10.0,2019-08-02 14:14:00,0.0,,,,,,,,
2019-08-03,1001.8,1003.4,2019-08-04 00:00:00,1000.0,2019-08-03 17:28:00,28.4,34.7,2019-08-03 10:42:00,24.5,2019-08-03 05:30:00,83.0,56.0,2019-08-03 10:42:00,1.0,23.0,7.0,30.0,2019-08-03 16:46:00,0.0,,,,,,,,
2019-08-04,1000.6,1001.5,2019-08-04 00:01:00,999.5,2019-08-04 15:30:00,29.2,34.1,2019-08-04 13:35:00,25.2,2019-08-04 03:53:00,84.0,64.0,2019-08-04 10:19:00,0.9,31.0,5.3,303.0,2019-08-04 15:01:00,0.0,,,,,,,,
2019-08-05,1000.7,1002.1,2019-08-05 09:32:00,999.1,2019-08-05 15:44:00,29.2,34.7,2019-08-05 14:11:00,25.8,2019-08-05 04:50:00,83.0,57.0,2019-08-05 14:36:00,0.9,10.0,4.9,195.0,2019-08-05 23:56:00,0.0,,,,,,,,
2019-08-06,1000.0,1001.7,2019-08-06 06:51:00,998.2,2019-08-06 17:59:00,29.5,34.3,2019-08-06 10:50:00,25.7,2019-08-06 04:58:00,81.0,61.0,2019-08-06 10:50:00,1.5,21.0,9.0,32.0,2019-08-06 15:11:00,0.0,,,,,,,,
2019-08-07,997.0,999.1,2019-08-07 00:02:00,994.3,2019-08-07 17:01:00,29.6,34.8,2019-08-07 12:50:00,25.6,2019-08-07 04:21:00,83.0,59.0,2019-08-07 12:50:00,1.1,16.0,8.6,27.0,2019-08-07 16:10:00,0.0,,,,,,,,
2019-08-08,992.3,995.4,2019-08-09 00:00:00,989.6,2019-08-08 18:43:00,29.7,36.3,2019-08-08 09:52:00,26.2,2019-08-08 05:50:00,83.0,59.0,2019-08-08 09:52:00,3.3,25.0,14.7,26.0,2019-08-08 16:37:00,0.0,,,,,,,,
2019-08-09,990.9,993.1,2019-08-09 22:34:00,988.5,2019-08-09 02:58:00,28.9,33.6,2019-08-09 14:40:00,26.1,2019-08-09 03:41:00,85.0,62.0,2019-08-09 14:40:00,2.7,20.0,11.3,23.0,2019-08-09 05:38:00,5.5,,,,,,,,
2019-08-10,996.4,1000.1,2019-08-10 23:56:00,992.3,2019-08-10 01:14:00,29.6,31.7,2019-08-10 13:07:00,28.8,2019-08-10 05:25:00,87.0,79.0,2019-08-10 13:08:00,4.8,222.0,14.3,222.0,2019-08-10 13:13:00,0.0,,,,,,,,
2019-08-11,1000.1,1001.3,2019-08-11 23:53:00,998.9,2019-08-11 04:10:00,29.4,32.4,2019-08-11 13:28:00,27.7,2019-08-11 23:40:00,87.0,73.0,2019-08-11 14:45:00,3.7,226.0,11.4,237.0,2019-08-11 13:21:00,2.0,,,,,,,,
2019-08-12,1001.1,1002.4,2019-08-12 22:13:00,999.9,2019-08-12 03:36:00,28.4,30.8,2019-08-12 14:40:00,26.9,2019-08-12 23:15:00,90.0,79.0,2019-08-12 14:42:00,2.1,195.0,7.5,222.0,2019-08-12 11:03:00,5.0,,,,,,,,
2019-08-13,1001.5,1004.0,2019-08-13 09:47:00,999.2,2019-08-13 15:22:00,25.8,28.0,2019-08-13 16:42:00,23.1,2019-08-13 08:20:00,95.0,84.0,2019-08-13 16:36:00,1.7,140.0,8.1,185.0,2019-08-13 08:06:00,93.5,,,,,,,,
2019-08-14,1001.5,1002.9,2019-08-14 08:57:00,999.0,2019-08-14 16:20:00,29.1,34.3,2019-08-14 13:28:00,25.0,2019-08-14 04:21:00,84.0,62.0,2019-08-14 13:01:00,2.4,226.0,7.9,223.0,2019-08-14 17:47:00,2.5,,,,,,,,
2019-08-15,1001.1,1002.4,2019-08-15 11:10:00,998.7,2019-08-15 16:18:00,26.9,31.1,2019-08-15 16:19:00,25.1,2019-08-15 01:11:00,94.0,78.0,2019-08-15 16:20:00,2.2,140.0,8.8,249.0,2019-08-15 08:49:00,35.0,,,,,,,,
2019-08-16,1002.8,1005.4,2019-08-16 23:27:00,1000.9,2019-08-16 04:52:00,27.3,30.8,2019-08-16 12:46:00,24.3,2019-08-16 05:30:00,91.0,75.0,2019-08-16 12:47:00,2.3,165.0,10.7,223.0,2019-08-16 05:14:00,20.5,,,,,,,,
2019-08-17,1005.0,1006.6,2019-08-17 21:15:00,1003.2,2019-08-17 14:54:00,27.5,32.5,2019-08-17 14:57:00,24.4,2019-08-17 03:13:00,89.0,74.0,2019-08-17 15:01:00,2.2,163.0,7.8,177.0,2019-08-17 12:15:00,10.0,,,,,,,,
2019-08-18,1005.1,1007.1,2019-08-18 09:17:00,1003.1,2019-08-18 16:24:00,26.6,31.9,2019-08-18 15:31:00,23.9,2019-08-18 09:29:00,92.0,71.0,2019-08-18 15:32:00,1.8,185.0,9.1,244.0,2019-08-18 17:13:00,55.0,,,,,,,,
2019-08-19,1004.2,1005.4,2019-08-19 08:32:00,1003.1,2019-08-19 16:17:00,26.0,28.8,2019-08-19 13:11:00,24.7,2019-08-20 00:00:00,94.0,81.0,2019-08-19 13:12:00,1.2,166.0,6.8,204.0,2019-08-19 13:13:00,6.5,,,,,,,,
2019-08-20,1004.0,1004.9,2019-08-20 08:50:00,1002.7,2019-08-20 15:01:00,27.3,31.6,2019-08-20 11:19:00,24.9,2019-08-20 05:21:00,89.0,67.0,2019-08-20 15:46:00,0.8,1.0,4.5,47.0,2019-08-20 16:21:00,0.5,,,,,,,,
2019-08-21,1004.1,1005.9,2019-08-21 22:53:00,1002.8,2019-08-21 15:18:00,26.9,30.8,2019-08-21 11:43:00,24.1,2019-08-21 06:00:00,92.0,69.0,2019-08-21 13:17:00,0.8,14.0,5.4,199.0,2019-08-21 04:10:00,4.5,,,,,,,,
2019-08-22,1005.1,1006.6,2019-08-22 22:14:00,1003.8,2019-08-22 14:48:00,28.8,34.2,2019-08-22 10:52:00,25.1,2019-08-22 05:24:00,86.0,60.0,2019-08-22 10:53:00,0.7,11.0,4.7,34.0,2019-08-22 16:55:00,0.0,,,,,,,,
2019-08-23,1003.3,1006.3,2019-08-23 00:03:00,1000.6,2019-08-23 23:50:00,29.0,34.2,2019-08-23 10:33:00,25.2,2019-08-23 03:37:00,87.0,63.0,2019-08-23 10:09:00,0.7,96.0,5.2,275.0,2019-08-23 15:03:00,0.0,,,,,,,,
2019-08-24,994.0,,,,,27.9,,,,,88.0,,,2.1,24.0,,,,1.5,,,,,,,,
2019-08-25,1004.5,1008.2,2019-08-25 22:02:00,999.0,2019-08-25 00:08:00,26.8,30.8,2019-08-25 14:06:00,25.0,2019-08-25 05:51:00,89.0,71.0,2019-08-25 12:38:00,2.3,119.0,10.6,190.0,2019-08-25 00:46:00,13.5,,,,,,,,
2019-08-26,1008.4,1010.8,2019-08-26 21:46:00,1006.6,2019-08-26 03:21:00,28.0,33.1,2019-08-26 11:10:00,24.3,2019-08-26 05:25:00,88.0,65.0,2019-08-26 11:10:00,1.4,73.0,6.8,231.0,2019-08-26 14:41:00,3.5,,,,,,,,
2019-08-27,1007.5,1009.3,2019-08-27 00:11:00,1006.1,2019-08-27 15:23:00,28.4,32.2,2019-08-27 12:57:00,25.1,2019-08-27 05:29:00,88.0,72.0,2019-08-27 12:34:00,0.7,13.0,4.8,28.0,2019-08-27 12:24:00,0.0,,,,,,,,
2019-08-28,1005.0,1006.7,2019-08-29 00:00:00,1002.8,2019-08-28 13:13:00,28.8,34.5,2019-08-28 12:01:00,24.4,2019-08-28 05:20:00,87.0,62.0,2019-08-28 10:49:00,0.6,22.0,4.6,31.0,2019-08-28 13:00:00,0.0,,,,,,,,
2019-08-29,1006.2,1007.9,2019-08-29 23:04:00,1004.5,2019-08-29 16:12:00,28.5,33.6,2019-08-29 12:26:00,25.3,2019-08-29 23:47:00,87.0,65.0,2019-08-29 12:17:00,0.7,176.0,4.9,185.0,2019-08-29 19:01:00,0.0,,,,,,,,
2019-08-30,1007.5,1008.9,2019-08-30 22:23:00,1005.8,2019-08-30 14:17:00,27.2,33.2,2019-08-30 12:49:00,23.5,2019-08-30 19:11:00,88.0,63.0,2019-08-30 12:45:00,0.9,20.0,12.5,136.0,2019-08-30 16:56:00,1.0,,,,,,,,
2019-08-31,1006.1,1008.4,2019-08-31 00:04:00,1004.4,2019-08-31 17:10:00,28.0,33.3,2019-08-31 10:56:00,23.5,2019-08-31 05:35:00,87.0,62.0,2019-08-31 11:01:00,0.6,13.0,4.5,357.0,2019-08-31 13:34:00,0.0,,,,,,,,
