日期,氣溫(℃),最高氣溫(℃),最低氣溫(℃),日照時數(hour),降水量(mm),降水時數(hour),相對溼度(%),最大陣風(m/s),氣溫(℃)_rollmean_3d,氣溫(℃)_rollmax_3d,氣溫(℃)_rollmin_3d,氣溫(℃)_rollmean_7d,氣溫(℃)_rollmax_7d,氣溫(℃)_rollmin_7d,氣溫(℃)_rollmean_30d,氣溫(℃)_rollmax_30d,氣溫(℃)_rollmin_30d,最高氣溫(℃)_rollmean_3d,最高氣溫(℃)_rollmax_3d,最高氣溫(℃)_rollmin_3d,最高氣溫(℃)_rollmean_7d,最高氣溫(℃)_rollmax_7d,最高氣溫(℃)_rollmin_7d,最高氣溫(℃)_rollmean_30d,最高氣溫(℃)_rollmax_30d,最高氣溫(℃)_rollmin_30d,最低氣溫(℃)_rollmean_3d,最低氣溫(℃)_rollmax_3d,最低氣溫(℃)_rollmin_3d,最低氣溫(℃)_rollmean_7d,最低氣溫(℃)_rollmax_7d,最低氣溫(℃)_rollmin_7d,最低氣溫(℃)_rollmean_30d,最低氣溫(℃)_rollmax_30d,最低氣溫(℃)_rollmin_30d,日照時數(hour)_rollmean_3d,日照時數(hour)_rollmax_3d,日照時數(hour)_rollmin_3d,日照時數(hour)_rollmean_7d,日照時數(hour)_rollmax_7d,日照時數(hour)_rollmin_7d,日照時數(hour)_rollmean_30d,日照時數(hour)_rollmax_30d,日照時數(hour)_rollmin_30d,相對溼度(%)_rollmean_3d,相對溼度(%)_rollmax_3d,相對溼度(%)_rollmin_3d,相對溼度(%)_rollmean_7d,相對溼度(%)_rollmax_7d,相對溼度(%)_rollmin_7d,相對溼度(%)_rollmean_30d,相對溼度(%)_rollmax_30d,相對溼度(%)_rollmin_30d,最大陣風(m/s)_rollmean_3d,最大陣風(m/s)_rollmax_3d,最大陣風(m/s)_rollmin_3d,最大陣風(m/s)_rollmean_7d,最大陣風(m/s)_rollmax_7d,最大陣風(m/s)_rollmin_7d,最大陣風(m/s)_rollmean_30d,最大陣風(m/s)_rollmax_30d,最大陣風(m/s)_rollmin_30d,降水量(mm)_rollsum_3d,降水量(mm)_rollsum_7d,降水量(mm)_rollsum_30d,降水時數(hour)_rollsum_3d,降水時數(hour)_rollsum_7d,降水時數(hour)_rollsum_30d,daily_temp_range,is_cold_wave,is_strong_cold,is_frost_risk,is_strong_wind,is_heavy_rain,consecutive_rainy_days,month,month_sin,month_cos,is_winter
111/10/09,23.866666666666664,28.23333333333333,21.73333333333333,,0.4,,84.33333333333333,8.633333333333335,24.177777777777777,25.0,23.666666666666668,25.557142857142857,27.0,23.666666666666668,25.533333333333335,27.03333333333333,23.65,28.24444444444444,29.866666666666664,26.633333333333336,30.323809523809526,32.76666666666667,26.633333333333336,30.62777777777778,32.76666666666667,26.25,21.900000000000002,22.366666666666664,21.6,22.452380952380953,23.46666666666667,21.6,21.72111111111111,23.53333333333333,17.633333333333336,,,,,,,,,,84.22222222222221,85.0,83.33333333333333,82.09523809523809,85.0,77.66666666666667,80.71666666666667,96.5,68.0,7.522222222222223,8.633333333333335,6.433333333333334,5.909523809523811,8.633333333333335,4.3,5.944444444444445,9.2,3.8,0.4,0.4,141.025,,,,6.5,0,0,0,0,0,1,10,-0.8660254037844386,0.5000000000000001,0
111/10/10,20.4,23.03333333333333,18.46666666666667,,0.1,,74.66666666666667,12.366666666666667,22.644444444444442,23.866666666666664,20.4,24.66190476190476,27.0,20.4,25.39333333333333,27.03333333333333,20.4,25.96666666666667,28.23333333333333,23.03333333333333,29.1,32.76666666666667,23.03333333333333,30.370555555555555,32.76666666666667,23.03333333333333,20.599999999999998,21.73333333333333,18.46666666666667,21.8,23.46666666666667,18.46666666666667,21.65666666666667,23.53333333333333,17.633333333333336,,,,,,,,,,81.33333333333333,85.0,74.66666666666667,80.85714285714286,85.0,74.66666666666667,80.63888888888889,96.5,68.0,9.144444444444446,12.366666666666667,6.433333333333334,7.061904761904763,12.366666666666667,4.6000000000000005,6.153333333333334,12.366666666666667,3.8,0.5,0.5,141.125,,,,4.566666666666663,0,0,0,0,0,2,10,-0.8660254037844386,0.5000000000000001,0
111/10/11,21.03333333333333,25.633333333333336,18.633333333333333,,0.0,,66.0,8.733333333333334,21.766666666666666,23.866666666666664,20.4,23.809523809523807,26.766666666666666,20.4,25.30611111111111,27.03333333333333,20.4,25.63333333333333,28.23333333333333,23.03333333333333,28.185714285714287,32.76666666666667,23.03333333333333,30.32,32.76666666666667,23.03333333333333,19.61111111111111,21.73333333333333,18.46666666666667,21.10952380952381,22.566666666666663,18.46666666666667,21.57611111111111,23.53333333333333,17.633333333333336,,,,,,,,,,75.0,84.33333333333333,66.0,79.04761904761904,85.0,66.0,79.77222222222221,96.5,66.0,9.911111111111111,12.366666666666667,8.633333333333335,7.652380952380954,12.366666666666667,4.933333333333334,6.2011111111111115,12.366666666666667,3.8,0.5,0.5,97.625,,,,7.0000000000000036,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/12,22.33333333333333,28.066666666666663,17.666666666666668,,0.0,,75.0,7.133333333333333,21.255555555555556,22.33333333333333,20.4,23.176190476190474,25.933333333333334,20.4,25.238888888888887,27.03333333333333,20.4,25.57777777777778,28.066666666666663,23.03333333333333,27.514285714285712,31.133333333333336,23.03333333333333,30.380555555555553,32.76666666666667,23.03333333333333,18.255555555555556,18.633333333333333,17.666666666666668,20.40952380952381,22.4,17.666666666666668,21.406666666666663,23.53333333333333,17.633333333333336,,,,,,,,,,71.8888888888889,75.0,66.0,78.66666666666667,85.0,66.0,79.05555555555556,90.5,66.0,9.411111111111111,12.366666666666667,7.133333333333333,7.961904761904762,12.366666666666667,4.933333333333334,6.1322222222222225,12.366666666666667,3.8,0.1,0.5,36.125,,,,10.399999999999995,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/13,23.166666666666668,28.7,18.8,,0.0,,77.66666666666667,8.733333333333333,22.177777777777777,23.166666666666668,21.03333333333333,22.78095238095238,25.0,20.4,25.18111111111111,27.03333333333333,20.4,27.46666666666667,28.7,25.633333333333336,27.166666666666668,29.866666666666664,23.03333333333333,30.375555555555557,32.76666666666667,23.03333333333333,18.366666666666664,18.8,17.666666666666668,19.895238095238096,22.366666666666664,17.666666666666668,21.275,23.53333333333333,17.633333333333336,,,,,,,,,,72.8888888888889,77.66666666666667,66.0,78.0,85.0,66.0,78.62777777777778,88.33333333333333,66.0,8.200000000000001,8.733333333333334,7.133333333333333,8.504761904761905,12.366666666666667,6.433333333333334,6.19,12.366666666666667,3.8,0.0,0.5,6.875,,,,9.899999999999999,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/14,23.366666666666664,27.5,21.45,,0.0,,82.33333333333333,7.25,22.955555555555552,23.366666666666664,22.33333333333333,22.547619047619044,23.866666666666664,20.4,25.081666666666663,27.03333333333333,20.4,28.088888888888885,28.7,27.5,26.82857142857143,28.7,23.03333333333333,30.245555555555555,32.76666666666667,23.03333333333333,19.305555555555557,21.45,17.666666666666668,19.764285714285712,21.73333333333333,17.666666666666668,21.23,23.53333333333333,17.633333333333336,,,,,,,,,,78.33333333333333,82.33333333333333,75.0,77.85714285714286,85.0,66.0,78.75555555555555,88.33333333333333,66.0,7.705555555555556,8.733333333333333,7.133333333333333,8.469047619047618,12.366666666666667,6.433333333333334,6.1883333333333335,12.366666666666667,3.8,0.0,0.5,6.875,,,,6.050000000000001,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/15,23.4,26.05,22.0,,3.125,,93.5,10.1,23.311111111111106,23.4,23.166666666666668,22.509523809523806,23.866666666666664,20.4,24.97166666666667,27.03333333333333,20.4,27.416666666666668,28.7,26.05,26.745238095238097,28.7,23.03333333333333,30.02722222222222,32.76666666666667,23.03333333333333,20.75,22.0,18.8,19.821428571428573,22.0,17.666666666666668,21.225,23.53333333333333,17.633333333333336,,,,,,,,,,84.5,93.5,77.66666666666667,79.07142857142857,93.5,66.0,79.22222222222221,93.5,66.0,8.694444444444445,10.1,7.25,8.992857142857144,12.366666666666667,7.133333333333333,6.383333333333334,12.366666666666667,3.8,3.125,3.625,10.0,,,,4.050000000000001,0,0,0,0,0,1,10,-0.8660254037844386,0.5000000000000001,0
111/10/16,24.65,25.85,23.3,,6.375,,95.0,8.55,23.805555555555554,24.65,23.366666666666664,22.62142857142857,24.65,20.4,24.935000000000002,27.03333333333333,20.4,26.46666666666667,27.5,25.85,26.4047619047619,28.7,23.03333333333333,29.827222222222225,32.76666666666667,23.03333333333333,22.25,23.3,21.45,20.045238095238094,23.3,17.666666666666668,21.268333333333334,23.53333333333333,17.633333333333336,,,,,,,,,,90.27777777777777,95.0,82.33333333333333,80.5952380952381,95.0,66.0,79.62222222222222,95.0,66.0,8.633333333333335,10.1,7.25,8.98095238095238,12.366666666666667,7.133333333333333,6.531666666666667,12.366666666666667,3.8,9.5,9.6,10.125,,,,2.5500000000000007,0,0,0,0,0,2,10,-0.8660254037844386,0.5000000000000001,0
111/10/17,22.9,26.1,19.35,,0.0,,86.0,14.0,23.650000000000002,24.65,22.9,22.978571428571428,24.65,21.03333333333333,24.853333333333335,27.03333333333333,20.4,26.0,26.1,25.85,26.842857142857145,28.7,25.633333333333336,29.643888888888892,32.76666666666667,23.03333333333333,21.55,23.3,19.35,20.17142857142857,23.3,17.666666666666668,21.236666666666668,23.53333333333333,17.633333333333336,,,,,,,,,,91.5,95.0,86.0,82.21428571428571,95.0,66.0,79.82222222222222,95.0,66.0,10.883333333333333,14.0,8.55,9.214285714285714,14.0,7.133333333333333,6.8516666666666675,14.0,3.8,9.5,9.5,10.125,,,,6.75,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/18,19.9,22.53333333333333,18.2,,2.9,,74.33333333333333,14.6,22.48333333333333,24.65,19.9,22.816666666666663,24.65,19.9,24.654999999999998,27.03333333333333,19.9,24.82777777777778,26.1,22.53333333333333,26.400000000000002,28.7,22.53333333333333,29.315,32.76666666666667,22.53333333333333,20.283333333333335,23.3,18.2,20.10952380952381,23.3,17.666666666666668,21.131666666666664,23.53333333333333,17.633333333333336,,,,,,,,,,85.1111111111111,95.0,74.33333333333333,83.40476190476191,95.0,74.33333333333333,79.68333333333334,95.0,66.0,12.383333333333333,14.6,8.55,10.052380952380954,14.6,7.133333333333333,7.208333333333333,14.6,3.8,9.275,12.4,13.025,,,,4.333333333333332,0,0,0,0,0,1,10,-0.8660254037844386,0.5000000000000001,0
111/10/19,20.633333333333333,25.3,17.333333333333332,,0.0,,71.0,8.4,21.144444444444446,22.9,19.9,22.573809523809526,24.65,19.9,24.46944444444444,27.03333333333333,19.9,24.644444444444446,26.1,22.53333333333333,26.004761904761903,28.7,22.53333333333333,29.089999999999996,32.76666666666667,22.53333333333333,18.29444444444444,19.35,17.333333333333332,20.061904761904763,23.3,17.333333333333332,21.014444444444443,23.53333333333333,17.333333333333332,,,,,,,,,,77.1111111111111,86.0,71.0,82.83333333333334,95.0,71.0,79.55,95.0,66.0,12.333333333333334,14.6,8.4,10.233333333333333,14.6,7.25,7.3100000000000005,14.6,3.8,2.9,12.4,12.9,,,,7.966666666666669,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/20,21.2,26.366666666666664,17.433333333333334,,0.0,,80.0,5.333333333333333,20.577777777777776,21.2,19.9,22.29285714285714,24.65,19.9,24.348333333333336,27.03333333333333,19.9,24.733333333333334,26.366666666666664,22.53333333333333,25.67142857142857,27.5,22.53333333333333,28.965555555555554,32.76666666666667,22.53333333333333,17.655555555555555,18.2,17.333333333333332,19.866666666666667,23.3,17.333333333333332,20.938888888888886,23.53333333333333,17.333333333333332,,,,,,,,,,75.1111111111111,80.0,71.0,83.16666666666666,95.0,71.0,79.95,95.0,66.0,9.444444444444445,14.6,5.333333333333333,9.747619047619049,14.6,5.333333333333333,7.232222222222222,14.6,3.8,2.9,12.4,12.9,,,,8.93333333333333,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/21,22.9,30.0,17.5,,0.0,,81.33333333333333,5.3,21.577777777777772,22.9,20.633333333333333,22.226190476190478,24.65,19.9,24.320555555555554,27.03333333333333,19.9,27.222222222222225,30.0,25.3,26.02857142857143,30.0,22.53333333333333,28.95111111111111,32.76666666666667,22.53333333333333,17.42222222222222,17.5,17.333333333333332,19.302380952380954,23.3,17.333333333333332,20.934444444444445,23.53333333333333,17.333333333333332,,,,,,,,,,77.44444444444444,81.33333333333333,71.0,83.02380952380952,95.0,71.0,80.38333333333334,95.0,66.0,6.344444444444444,8.4,5.3,9.469047619047618,14.6,5.3,7.177777777777778,14.6,3.8,0.0,12.4,12.9,,,,12.5,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/22,24.9,31.433333333333334,19.933333333333334,,0.0,,85.33333333333333,4.9,23.0,24.9,21.2,22.440476190476186,24.9,19.9,24.33388888888889,27.03333333333333,19.9,29.266666666666666,31.433333333333334,26.366666666666664,26.797619047619047,31.433333333333334,22.53333333333333,28.972222222222225,32.76666666666667,22.53333333333333,18.28888888888889,19.933333333333334,17.433333333333334,19.00714285714286,23.3,17.333333333333332,20.925555555555555,23.53333333333333,17.333333333333332,,,,,,,,,,82.22222222222221,85.33333333333333,80.0,81.85714285714286,95.0,71.0,80.83888888888889,95.0,66.0,5.177777777777778,5.333333333333333,4.9,8.726190476190476,14.6,4.9,7.142222222222222,14.6,3.8,0.0,9.275,12.9,,,,11.5,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/23,21.9,24.566666666666663,20.066666666666663,,2.5,,89.0,9.333333333333334,23.23333333333333,24.9,21.9,22.047619047619044,24.9,19.9,24.249444444444443,27.03333333333333,19.9,28.666666666666668,31.433333333333334,24.566666666666663,26.614285714285717,31.433333333333334,22.53333333333333,28.764444444444443,32.76666666666667,22.53333333333333,19.166666666666668,20.066666666666663,17.5,18.545238095238094,20.066666666666663,17.333333333333332,20.968888888888888,23.53333333333333,17.333333333333332,,,,,,,,,,85.22222222222221,89.0,81.33333333333333,81.0,89.0,71.0,81.53888888888888,95.0,66.0,6.51111111111111,9.333333333333334,4.9,8.838095238095237,14.6,4.9,7.1466666666666665,14.6,3.8,2.5,5.4,15.4,,,,4.5,0,0,0,0,0,1,10,-0.8660254037844386,0.5000000000000001,0
111/10/24,20.73333333333333,25.5,16.766666666666666,,0.0,,68.33333333333333,8.633333333333333,22.51111111111111,24.9,20.73333333333333,21.738095238095237,24.9,19.9,24.151666666666664,27.03333333333333,19.9,27.166666666666668,31.433333333333334,24.566666666666663,26.52857142857143,31.433333333333334,22.53333333333333,28.69222222222222,32.76666666666667,22.53333333333333,18.92222222222222,20.066666666666663,16.766666666666666,18.176190476190474,20.066666666666663,16.766666666666666,20.83,23.53333333333333,16.766666666666666,,,,,,,,,,80.88888888888889,89.0,68.33333333333333,78.47619047619047,89.0,68.33333333333333,81.15,95.0,66.0,7.622222222222223,9.333333333333334,4.9,8.071428571428571,14.6,4.9,7.155555555555556,14.6,3.8,2.5,5.4,15.4,,,,8.733333333333334,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/25,20.066666666666663,25.433333333333334,16.533333333333335,,0.0,,70.66666666666667,5.566666666666666,20.899999999999995,21.9,20.066666666666663,21.761904761904763,24.9,20.066666666666663,24.008333333333333,27.03333333333333,19.9,25.166666666666668,25.5,24.566666666666663,26.942857142857143,31.433333333333334,24.566666666666663,28.59,32.76666666666667,22.53333333333333,17.788888888888888,20.066666666666663,16.533333333333335,17.938095238095237,20.066666666666663,16.533333333333335,20.67888888888889,23.53333333333333,16.533333333333335,,,,,,,,,,76.0,89.0,68.33333333333333,77.95238095238095,89.0,68.33333333333333,80.5611111111111,95.0,66.0,7.844444444444445,9.333333333333334,5.566666666666666,6.780952380952381,9.333333333333334,4.9,7.134444444444444,14.6,3.8,2.5,2.5,15.4,,,,8.899999999999999,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/26,22.23333333333333,28.53333333333333,17.633333333333336,,0.0,,75.66666666666667,4.6000000000000005,21.01111111111111,22.23333333333333,20.066666666666663,21.990476190476187,24.9,20.066666666666663,23.859444444444442,27.03333333333333,19.9,26.48888888888889,28.53333333333333,25.433333333333334,27.404761904761905,31.433333333333334,24.566666666666663,28.47888888888889,32.76666666666667,22.53333333333333,16.977777777777778,17.633333333333336,16.533333333333335,17.98095238095238,20.066666666666663,16.533333333333335,20.515555555555558,23.53333333333333,16.533333333333335,,,,,,,,,,71.55555555555556,75.66666666666667,68.33333333333333,78.61904761904762,89.0,68.33333333333333,80.25,95.0,66.0,6.266666666666667,8.633333333333333,4.6000000000000005,6.238095238095238,9.333333333333334,4.6000000000000005,7.161111111111111,14.6,4.3,0.0,2.5,15.4,,,,10.899999999999995,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/27,22.266666666666666,27.6,18.4,,0.0,,78.66666666666667,4.4,21.522222222222222,22.266666666666666,20.066666666666663,22.142857142857142,24.9,20.066666666666663,23.70388888888889,27.03333333333333,19.9,27.188888888888886,28.53333333333333,25.433333333333334,27.58095238095238,31.433333333333334,24.566666666666663,28.33555555555556,32.76666666666667,22.53333333333333,17.522222222222222,18.4,16.533333333333335,18.11904761904762,20.066666666666663,16.533333333333335,20.368888888888886,23.53333333333333,16.533333333333335,,,,,,,,,,75.0,78.66666666666667,70.66666666666667,78.42857142857143,89.0,68.33333333333333,80.11666666666666,95.0,66.0,4.855555555555555,5.566666666666666,4.4,6.104761904761905,9.333333333333334,4.4,7.145555555555556,14.6,4.3,0.0,2.5,15.4,,,,9.200000000000003,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/28,22.933333333333334,28.666666666666668,18.23333333333333,,0.0,,77.33333333333333,6.5,22.477777777777778,22.933333333333334,22.23333333333333,22.14761904761904,24.9,20.066666666666663,23.569444444444443,27.03333333333333,19.9,28.266666666666666,28.666666666666668,27.6,27.39047619047619,31.433333333333334,24.566666666666663,28.224444444444444,32.76666666666667,22.53333333333333,18.08888888888889,18.4,17.633333333333336,18.223809523809525,20.066666666666663,16.533333333333335,20.195555555555554,23.53333333333333,16.533333333333335,,,,,,,,,,77.22222222222221,78.66666666666667,75.66666666666667,77.85714285714286,89.0,68.33333333333333,79.97222222222223,95.0,66.0,5.166666666666667,6.5,4.4,6.276190476190477,9.333333333333334,4.4,7.192222222222223,14.6,4.3,0.0,2.5,15.4,,,,10.433333333333337,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/29,22.9,28.96666666666667,19.23333333333333,,0.0,,79.66666666666667,7.533333333333334,22.7,22.933333333333334,22.266666666666666,21.86190476190476,22.933333333333334,20.066666666666663,23.439444444444444,27.03333333333333,19.9,28.41111111111111,28.96666666666667,27.6,27.038095238095234,28.96666666666667,24.566666666666663,28.128888888888888,32.76666666666667,22.53333333333333,18.62222222222222,19.23333333333333,18.23333333333333,18.123809523809523,20.066666666666663,16.533333333333335,20.087777777777777,23.53333333333333,16.533333333333335,,,,,,,,,,78.55555555555556,79.66666666666667,77.33333333333333,77.04761904761905,89.0,68.33333333333333,79.93888888888888,95.0,66.0,6.144444444444445,7.533333333333334,4.4,6.652380952380952,9.333333333333334,4.4,7.28,14.6,4.3,0.0,2.5,15.4,,,,9.733333333333338,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/30,23.2,27.633333333333336,19.4,,0.0,,80.66666666666667,6.933333333333334,23.01111111111111,23.2,22.9,22.047619047619044,23.2,20.066666666666663,23.311666666666667,27.0,19.9,28.422222222222228,28.96666666666667,27.633333333333336,27.476190476190478,28.96666666666667,25.433333333333334,27.983333333333334,32.76666666666667,22.53333333333333,18.955555555555552,19.4,18.23333333333333,18.02857142857143,19.4,16.533333333333335,19.95,23.46666666666667,16.533333333333335,,,,,,,,,,79.22222222222221,80.66666666666667,77.33333333333333,75.85714285714286,80.66666666666667,68.33333333333333,79.97222222222221,95.0,66.0,6.98888888888889,7.533333333333334,6.5,6.30952380952381,8.633333333333333,4.4,7.348888888888889,14.6,4.3,0.0,0.0,15.4,,,,8.233333333333338,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
111/10/31,21.96666666666667,24.6,19.23333333333333,,5.0,,88.33333333333333,13.433333333333332,22.688888888888886,23.2,21.96666666666667,22.223809523809525,23.2,20.066666666666663,23.156111111111112,27.0,19.9,27.066666666666666,28.96666666666667,24.6,27.347619047619048,28.96666666666667,24.6,27.736666666666668,32.76666666666667,22.53333333333333,19.288888888888888,19.4,19.23333333333333,18.38095238095238,19.4,16.533333333333335,19.83555555555556,23.46666666666667,16.533333333333335,,,,,,,,,,82.8888888888889,88.33333333333333,79.66666666666667,78.71428571428571,88.33333333333333,70.66666666666667,80.19444444444444,95.0,66.0,9.299999999999999,13.433333333333332,6.933333333333334,6.995238095238094,13.433333333333332,4.4,7.620000000000001,14.6,4.3,5.0,5.0,20.4,,,,5.366666666666671,0,0,0,0,0,1,10,-0.8660254037844386,0.5000000000000001,0
111/11/01,22.33333333333333,27.33333333333333,19.166666666666668,,0.9,,75.33333333333333,12.633333333333333,22.5,23.2,21.96666666666667,22.547619047619044,23.2,21.96666666666667,23.007222222222218,27.0,19.9,26.522222222222222,27.633333333333336,24.6,27.619047619047617,28.96666666666667,24.6,27.58888888888889,32.76666666666667,22.53333333333333,19.266666666666666,19.4,19.166666666666668,18.75714285714286,19.4,17.633333333333336,19.73,23.46666666666667,16.533333333333335,,,,,,,,,,81.44444444444444,88.33333333333333,75.33333333333333,79.38095238095238,88.33333333333333,75.33333333333333,80.01666666666667,95.0,66.0,11.0,13.433333333333332,6.933333333333334,8.004761904761905,13.433333333333332,4.4,7.877777777777778,14.6,4.3,5.9,5.9,21.3,,,,8.16666666666666,0,0,0,0,0,2,11,-0.5000000000000004,0.8660254037844384,1
111/11/02,22.766666666666666,27.9,18.83333333333333,,0.0,,81.33333333333333,5.2,22.355555555555554,22.766666666666666,21.96666666666667,22.623809523809523,23.2,21.96666666666667,22.87722222222222,27.0,19.9,26.61111111111111,27.9,24.6,27.52857142857143,28.96666666666667,24.6,27.465555555555557,32.76666666666667,22.53333333333333,19.07777777777778,19.23333333333333,18.83333333333333,18.928571428571427,19.4,18.23333333333333,19.59,23.46666666666667,16.533333333333335,,,,,,,,,,81.66666666666667,88.33333333333333,75.33333333333333,80.19047619047619,88.33333333333333,75.33333333333333,79.95,95.0,66.0,10.422222222222222,13.433333333333332,5.2,8.09047619047619,13.433333333333332,4.4,7.907777777777778,14.6,4.4,5.9,5.9,21.3,,,,9.06666666666667,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
111/11/03,24.46666666666667,30.933333333333334,19.83333333333333,,0.0,,82.33333333333333,5.033333333333333,23.188888888888886,24.46666666666667,22.33333333333333,22.938095238095237,24.46666666666667,21.96666666666667,22.792777777777776,26.766666666666666,19.9,28.722222222222218,30.933333333333334,27.33333333333333,28.004761904761903,30.933333333333334,24.6,27.42888888888889,32.76666666666667,22.53333333333333,19.277777777777775,19.83333333333333,18.83333333333333,19.13333333333333,19.83333333333333,18.23333333333333,19.468888888888888,23.3,16.533333333333335,,,,,,,,,,79.66666666666667,82.33333333333333,75.33333333333333,80.71428571428571,88.33333333333333,75.33333333333333,80.07222222222222,95.0,66.0,7.622222222222223,12.633333333333333,5.033333333333333,8.18095238095238,13.433333333333332,5.033333333333333,7.922222222222222,14.6,4.4,0.9,5.9,21.3,,,,11.100000000000005,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
111/11/04,22.0,25.83333333333333,19.23333333333333,,0.0,,83.33333333333333,6.9,23.07777777777778,24.46666666666667,22.0,22.804761904761904,24.46666666666667,21.96666666666667,22.633888888888887,25.933333333333334,19.9,28.222222222222218,30.933333333333334,25.83333333333333,27.599999999999998,30.933333333333334,24.6,27.19777777777778,31.433333333333334,22.53333333333333,19.299999999999994,19.83333333333333,18.83333333333333,19.276190476190475,19.83333333333333,18.83333333333333,19.357777777777777,23.3,16.533333333333335,,,,,,,,,,82.33333333333333,83.33333333333333,81.33333333333333,81.57142857142857,88.33333333333333,75.33333333333333,80.26111111111112,95.0,66.0,5.711111111111111,6.9,5.033333333333333,8.238095238095237,13.433333333333332,5.033333333333333,7.986666666666666,14.6,4.4,0.0,5.9,21.3,,,,6.599999999999998,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
111/11/05,20.133333333333333,25.2,17.766666666666666,,0.0,,80.0,6.4,22.2,24.46666666666667,20.133333333333333,22.40952380952381,24.46666666666667,20.133333333333333,22.44055555555555,25.0,19.9,27.32222222222222,30.933333333333334,25.2,27.061904761904763,30.933333333333334,24.6,27.0,31.433333333333334,22.53333333333333,18.944444444444443,19.83333333333333,17.766666666666666,19.066666666666663,19.83333333333333,17.766666666666666,19.20333333333333,23.3,16.533333333333335,,,,,,,,,,81.8888888888889,83.33333333333333,80.0,81.61904761904762,88.33333333333333,75.33333333333333,80.18333333333334,95.0,66.0,6.111111111111112,6.9,5.033333333333333,8.076190476190476,13.433333333333332,5.033333333333333,8.035555555555556,14.6,4.4,0.0,5.9,21.3,,,,7.433333333333334,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
111/11/06,21.46666666666667,27.933333333333334,17.099999999999998,,0.0,,78.33333333333333,5.1000000000000005,21.2,22.0,20.133333333333333,22.161904761904765,24.46666666666667,20.133333333333333,22.322777777777777,24.9,19.9,26.322222222222223,27.933333333333334,25.2,27.104761904761904,30.933333333333334,24.6,26.935555555555556,31.433333333333334,22.53333333333333,18.03333333333333,19.23333333333333,17.099999999999998,18.738095238095237,19.83333333333333,17.099999999999998,19.027777777777775,23.3,16.533333333333335,,,,,,,,,,80.55555555555556,83.33333333333333,78.33333333333333,81.28571428571429,88.33333333333333,75.33333333333333,80.01666666666667,95.0,66.0,6.133333333333333,6.9,5.1000000000000005,7.814285714285715,13.433333333333332,5.033333333333333,7.955555555555555,14.6,4.4,0.0,5.9,21.3,,,,10.833333333333336,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
111/11/07,22.53333333333333,27.53333333333333,19.0,,0.0,,85.66666666666667,4.8,21.377777777777776,22.53333333333333,20.133333333333333,22.242857142857144,24.46666666666667,20.133333333333333,22.285,24.9,19.9,26.888888888888886,27.933333333333334,25.2,27.523809523809522,30.933333333333334,25.2,26.965555555555557,31.433333333333334,22.53333333333333,17.955555555555552,19.0,17.099999999999998,18.704761904761906,19.83333333333333,17.099999999999998,18.941111111111113,23.3,16.533333333333335,,,,,,,,,,81.33333333333333,85.66666666666667,78.33333333333333,80.90476190476191,85.66666666666667,75.33333333333333,80.0388888888889,95.0,66.0,5.433333333333334,6.4,4.8,6.5809523809523816,12.633333333333333,4.8,7.901111111111111,14.6,4.4,0.0,0.9,21.3,,,,8.533333333333331,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
