觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,日照時數(hour),TxSoil10cm
2023-11-16,1020.3,1022.0,2023-11-16T08:31:00,1018.5,2023-11-16T14:49:00,21.9,28.3,2023-11-16T10:54:00,18.4,2023-11-16T00:16:00,81.0,62.0,2023-11-16T10:56:00,2.9,28.0,13.1,25.0,2023-11-16T23:34:00,0.0,11.2,21.8,22.0,22.8,23.8,24.6,-99.8,22.3
2023-11-17,1020.7,1022.4,2023-11-17T08:42:00,1018.9,2023-11-17T15:38:00,18.4,22.9,2023-11-17T12:52:00,14.2,2023-11-17T22:31:00,54.0,33.0,2023-11-17T23:58:00,5.4,29.0,13.6,29.0,2023-11-17T10:45:00,0.0,17.5,18.2,19.2,21.9,23.7,24.5,-99.8,20.4
2023-11-18,1020.3,1022.4,2023-11-18T08:49:00,1017.8,2023-11-18T15:02:00,17.8,23.5,2023-11-18T11:21:00,13.7,2023-11-19T00:00:00,47.0,29.0,2023-11-18T01:05:00,4.3,27.0,13.2,40.0,2023-11-18T08:10:00,0.0,19.0,17.4,18.0,20.5,23.1,24.4,-99.8,19.0
2023-11-19,1018.7,1020.8,2023-11-19T00:01:00,1016.3,2023-11-19T15:09:00,18.2,25.3,2023-11-19T11:59:00,11.2,2023-11-19T04:36:00,69.0,41.0,2023-11-19T11:59:00,1.4,19.0,6.4,3.0,2023-11-19T15:50:00,0.0,18.19,17.5,18.3,20.2,22.6,24.2,-99.8,19.1
2023-11-20,1017.0,1018.3,2023-11-20T08:29:00,1015.2,2023-11-20T14:23:00,19.8,26.3,2023-11-20T12:12:00,14.2,2023-11-20T06:26:00,75.0,47.0,2023-11-20T13:27:00,0.9,6.0,6.0,308.0,2023-11-20T14:21:00,0.0,15.7,19.0,19.4,20.5,22.3,24.0,-99.8,19.8
2023-11-21,1015.6,1017.8,2023-11-21T09:05:00,1013.3,2023-11-21T15:39:00,19.8,27.9,2023-11-21T12:14:00,13.5,2023-11-21T04:36:00,81.0,45.0,2023-11-21T12:14:00,0.9,1.0,6.7,15.0,2023-11-21T16:11:00,0.0,17.69,18.1,19.0,20.6,22.3,23.8,-99.8,19.7
2023-11-22,1014.4,1016.6,2023-11-22T09:18:00,1012.5,2023-11-22T15:37:00,19.7,29.1,2023-11-22T12:54:00,11.9,2023-11-22T05:59:00,80.0,41.0,2023-11-22T12:43:00,0.6,6.0,5.5,306.0,2023-11-22T13:34:00,0.0,18.0,17.8,18.8,20.4,22.1,23.6,-99.8,19.5
2023-11-23,1014.7,1016.3,2023-11-23T09:17:00,1013.3,2023-11-23T02:36:00,20.8,28.6,2023-11-23T11:31:00,13.4,2023-11-23T03:49:00,78.0,42.0,2023-11-23T11:36:00,1.8,14.0,8.2,12.0,2023-11-23T15:53:00,0.0,17.69,19.2,19.4,20.4,22.0,23.5,-99.8,19.7
2023-11-24,1017.2,1019.0,2023-11-24T21:51:00,1014.8,2023-11-24T02:53:00,20.2,27.3,2023-11-24T11:48:00,14.8,2023-11-24T06:36:00,74.0,49.0,2023-11-24T11:33:00,2.0,17.0,9.8,5.0,2023-11-24T14:46:00,0.0,16.9,19.2,19.6,20.7,22.0,23.4,-99.8,20.1
2023-11-25,1018.4,1020.3,2023-11-25T09:04:00,1016.5,2023-11-25T14:42:00,20.4,27.8,2023-11-25T12:35:00,14.3,2023-11-25T06:39:00,73.0,48.0,2023-11-25T12:35:00,1.4,28.0,6.3,28.0,2023-11-25T18:08:00,0.0,17.0,19.3,19.6,20.6,22.0,23.3,-99.8,19.9
2023-11-26,1017.4,1019.5,2023-11-26T08:42:00,1015.0,2023-11-26T15:44:00,20.1,26.0,2023-11-26T12:08:00,14.9,2023-11-26T02:56:00,80.0,58.0,2023-11-26T11:46:00,2.3,29.0,9.7,31.0,2023-11-26T12:39:00,0.0,17.0,19.3,19.7,20.7,22.0,23.2,-99.8,20.1
2023-11-27,1015.7,1017.1,2023-11-27T09:43:00,1014.4,2023-11-27T16:06:00,21.5,26.6,2023-11-27T11:56:00,15.6,2023-11-27T01:28:00,75.0,54.0,2023-11-27T16:29:00,2.6,29.0,9.2,11.0,2023-11-27T14:24:00,0.0,17.1,20.3,20.1,20.8,21.9,23.1,-99.8,20.3
2023-11-28,1016.2,1018.3,2023-11-28T09:26:00,1014.4,2023-11-28T14:21:00,22.7,29.1,2023-11-28T14:18:00,19.0,2023-11-28T03:52:00,70.0,43.0,2023-11-28T12:04:00,2.1,28.0,8.1,31.0,2023-11-28T02:58:00,0.0,17.3,21.4,20.8,21.0,22.0,23.1,-99.8,20.7
2023-11-29,1017.4,1019.1,2023-11-29T21:55:00,1015.8,2023-11-29T14:14:00,23.3,28.1,2023-11-29T13:33:00,20.1,2023-11-29T04:42:00,77.0,50.0,2023-11-29T15:46:00,1.7,12.0,9.4,38.0,2023-11-29T15:45:00,0.0,8.7,22.9,21.9,21.6,22.1,23.0,-99.8,21.6
2023-11-30,1018.1,1019.6,2023-11-30T21:27:00,1015.9,2023-11-30T14:21:00,22.5,26.6,2023-11-30T11:58:00,20.1,2023-11-30T22:02:00,75.0,58.0,2023-11-30T08:21:00,3.1,28.0,10.1,38.0,2023-11-30T14:46:00,0.0,7.99,22.3,21.9,22.0,22.4,23.0,-99.8,21.9
2023-12-01,1019.2,1020.9,2023-12-01T10:05:00,1017.9,2023-12-01T14:51:00,19.7,23.1,2023-12-01T14:13:00,16.6,2023-12-01T23:00:00,75.0,63.0,2023-12-01T14:00:00,4.1,29.0,11.1,15.0,2023-12-01T05:55:00,0.0,11.2,20.2,20.6,21.6,22.5,23.0,-99.8,21.0
2023-12-02,1019.5,1021.8,2023-12-02T09:16:00,1017.1,2023-12-02T15:21:00,19.6,25.6,2023-12-02T11:48:00,16.9,2023-12-02T00:02:00,73.0,54.0,2023-12-02T11:38:00,3.4,28.0,10.3,30.0,2023-12-02T14:34:00,0.0,15.4,19.8,20.0,21.0,22.3,23.0,-99.8,20.3
2023-12-03,1018.3,1020.1,2023-12-03T08:46:00,1016.7,2023-12-03T15:07:00,20.3,23.8,2023-12-03T11:04:00,17.1,2023-12-03T01:43:00,81.0,69.0,2023-12-03T13:03:00,2.7,30.0,9.9,40.0,2023-12-03T10:53:00,0.0,7.7,20.6,20.6,21.1,22.1,23.0,-99.8,20.7
2023-12-04,1015.1,1017.3,2023-12-04T00:01:00,1013.5,2023-12-04T14:55:00,21.0,24.3,2023-12-04T10:58:00,19.0,2023-12-04T02:02:00,85.0,72.0,2023-12-04T11:00:00,2.5,13.0,6.4,14.0,2023-12-04T09:47:00,0.0,7.0,21.3,21.2,21.4,22.1,23.0,-99.8,21.2
2023-12-05,1013.7,1015.4,2023-12-05T08:42:00,1011.7,2023-12-05T15:26:00,21.3,25.5,2023-12-05T11:27:00,19.2,2023-12-05T20:22:00,77.0,61.0,2023-12-05T12:51:00,3.0,8.0,10.0,2.0,2023-12-05T14:15:00,0.0,15.5,21.2,21.1,21.6,22.2,22.9,-99.8,21.2
2023-12-06,1015.0,1016.7,2023-12-06T09:02:00,1013.8,2023-12-06T13:29:00,20.2,22.5,2023-12-06T11:09:00,18.8,2023-12-06T19:11:00,76.0,60.0,2023-12-06T22:47:00,2.1,23.0,6.9,34.0,2023-12-06T12:47:00,0.0,3.8,20.2,20.6,21.4,22.2,22.9,-99.8,20.9
2023-12-07,1014.7,1016.3,2023-12-07T09:32:00,1012.9,2023-12-07T14:43:00,20.6,27.3,2023-12-07T12:36:00,13.6,2023-12-07T23:42:00,63.0,34.0,2023-12-07T11:19:00,2.3,4.0,10.3,31.0,2023-12-07T04:45:00,0.0,15.8,19.4,19.7,20.9,22.1,22.9,-99.8,20.2
2023-12-08,1015.3,1017.3,2023-12-08T09:18:00,1013.8,2023-12-08T15:53:00,19.0,26.4,2023-12-08T12:05:00,11.4,2023-12-08T06:42:00,82.0,51.0,2023-12-08T11:41:00,0.7,2.0,5.4,13.0,2023-12-08T14:01:00,0.0,15.7,17.8,18.8,20.3,21.9,22.9,-99.8,19.4
2023-12-09,1014.0,1016.8,2023-12-09T08:56:00,1012.4,2023-12-09T16:39:00,21.2,28.8,2023-12-09T11:38:00,13.8,2023-12-09T06:05:00,71.0,36.0,2023-12-09T12:16:00,1.1,5.0,5.5,15.0,2023-12-09T15:09:00,0.0,15.9,19.4,19.4,20.3,21.7,22.8,-99.8,19.7
2023-12-10,1012.7,1014.9,2023-12-10T09:01:00,1010.5,2023-12-10T15:36:00,24.0,29.3,2023-12-10T13:41:00,17.9,2023-12-10T02:34:00,78.0,54.0,2023-12-10T14:01:00,1.5,3.0,6.3,4.0,2023-12-10T13:45:00,0.0,15.3,22.6,21.5,21.0,21.7,22.7,-99.8,21.0
2023-12-11,1013.3,1015.2,2023-12-11T09:34:00,1012.0,2023-12-11T14:39:00,24.3,29.3,2023-12-11T11:50:00,19.8,2023-12-11T23:58:00,83.0,56.0,2023-12-11T11:45:00,0.8,10.0,5.1,312.0,2023-12-11T13:38:00,0.0,9.8,23.7,22.8,22.0,22.0,22.6,-99.8,22.3
2023-12-12,1015.0,1017.3,2023-12-12T22:52:00,1013.4,2023-12-12T02:49:00,23.0,27.8,2023-12-12T12:39:00,19.4,2023-12-12T00:48:00,81.0,66.0,2023-12-12T12:39:00,2.3,23.0,9.1,17.0,2023-12-12T13:17:00,0.0,14.19,22.7,22.2,22.2,22.3,22.7,-99.8,22.1
2023-12-13,1017.8,1019.3,2023-12-13T10:12:00,1016.3,2023-12-13T15:35:00,22.5,27.8,2023-12-13T11:28:00,18.5,2023-12-13T06:21:00,76.0,54.0,2023-12-13T11:37:00,2.5,6.0,7.7,14.0,2023-12-13T16:05:00,0.0,15.9,21.8,21.5,21.9,22.4,22.7,-99.8,21.6
2023-12-14,1017.8,1019.8,2023-12-14T09:49:00,1015.9,2023-12-14T15:42:00,22.8,27.2,2023-12-14T12:24:00,18.0,2023-12-15T00:00:00,84.0,66.0,2023-12-14T11:41:00,1.4,357.0,6.6,326.0,2023-12-14T15:42:00,0.0,14.4,22.1,22.0,22.1,22.4,22.8,-99.8,22.0
2023-12-15,1015.5,1017.3,2023-12-15T08:59:00,1013.3,2023-12-15T15:33:00,22.8,30.9,2023-12-15T12:59:00,16.9,2023-12-15T02:45:00,81.0,45.0,2023-12-15T13:59:00,0.8,6.0,5.9,313.0,2023-12-15T14:09:00,0.0,15.4,21.4,21.4,21.9,22.5,22.8,-99.8,21.6
2023-12-16,1018.2,1022.4,2023-12-16T23:17:00,1014.8,2023-12-16T02:18:00,18.6,23.2,2023-12-16T08:12:00,13.6,2023-12-16T22:02:00,74.0,56.0,2023-12-16T13:22:00,5.0,28.0,16.7,24.0,2023-12-16T13:06:00,0.0,15.59,18.6,19.6,21.5,22.5,22.8,-99.8,20.5
2023-12-17,1022.0,1024.0,2023-12-17T09:59:00,1019.7,2023-12-17T14:55:00,15.6,20.0,2023-12-17T12:50:00,12.8,2023-12-17T06:00:00,65.0,52.0,2023-12-17T12:42:00,3.7,28.0,12.9,25.0,2023-12-17T00:17:00,0.0,9.5,16.6,17.7,19.9,22.0,22.8,-99.8,18.6
2023-12-18,1020.3,1022.2,2023-12-18T09:11:00,1018.0,2023-12-18T15:32:00,19.1,24.3,2023-12-18T10:17:00,14.1,2023-12-18T06:32:00,78.0,52.0,2023-12-18T10:17:00,1.9,6.0,9.6,9.0,2023-12-18T15:32:00,0.0,14.7,18.9,19.1,19.9,21.5,22.7,-99.8,19.3
2023-12-19,1018.6,1020.2,2023-12-19T09:11:00,1016.0,2023-12-19T15:30:00,20.5,25.7,2023-12-19T11:27:00,17.0,2023-12-19T23:22:00,77.0,59.0,2023-12-19T12:35:00,3.9,28.0,12.5,23.0,2023-12-19T23:58:00,0.0,13.4,20.4,20.1,20.5,21.5,22.6,-99.8,20.2
2023-12-20,1018.8,1020.3,2023-12-20T22:12:00,1017.1,2023-12-20T14:59:00,17.0,20.7,2023-12-20T11:20:00,14.8,2023-12-20T23:59:00,70.0,59.0,2023-12-20T11:20:00,5.9,31.0,13.6,25.0,2023-12-20T04:52:00,0.0,8.2,17.6,18.3,20.0,21.5,22.5,-99.8,19.1
2023-12-21,1022.0,1026.3,2023-12-21T22:48:00,1019.0,2023-12-21T03:32:00,13.9,17.6,2023-12-21T13:19:00,11.1,2023-12-21T23:32:00,67.0,57.0,2023-12-21T13:21:00,6.0,29.0,13.8,24.0,2023-12-21T21:23:00,0.0,7.0,15.0,16.5,19.1,21.2,22.4,-99.8,17.7
2023-12-22,1026.5,1028.3,2023-12-22T09:37:00,1024.6,2023-12-22T15:09:00,11.9,15.7,2023-12-22T14:18:00,9.5,2023-12-22T06:41:00,60.0,48.0,2023-12-22T12:27:00,5.4,29.0,13.5,16.0,2023-12-22T03:57:00,0.0,7.79,12.9,14.6,17.7,20.6,22.3,-99.8,16.0
2023-12-23,1025.5,1027.3,2023-12-23T00:07:00,1023.5,2023-12-23T14:58:00,15.6,19.8,2023-12-23T13:16:00,11.5,2023-12-23T02:51:00,68.0,53.0,2023-12-23T14:48:00,1.8,15.0,7.7,23.0,2023-12-23T22:22:00,0.0,6.9,15.9,16.4,17.6,20.0,22.1,-99.8,16.8
2023-12-24,1024.4,1025.6,2023-12-24T09:38:00,1022.7,2023-12-24T14:09:00,15.6,20.4,2023-12-24T11:59:00,12.3,2023-12-25T00:00:00,70.0,57.0,2023-12-24T11:50:00,5.3,28.0,17.2,29.0,2023-12-24T14:46:00,0.0,16.0,15.6,16.4,18.0,19.9,21.9,-99.8,17.1
2023-12-25,1023.4,1025.1,2023-12-25T09:12:00,1021.3,2023-12-25T15:08:00,14.9,20.5,2023-12-25T12:56:00,11.7,2023-12-25T23:57:00,60.0,44.0,2023-12-25T11:31:00,4.3,30.0,11.2,21.0,2023-12-25T13:20:00,0.0,16.4,14.7,15.5,17.4,19.7,21.7,-99.8,16.3
2023-12-26,1022.7,1024.7,2023-12-26T09:51:00,1020.9,2023-12-26T14:59:00,16.9,22.4,2023-12-26T14:51:00,9.1,2023-12-26T04:51:00,69.0,42.0,2023-12-26T10:38:00,1.9,10.0,7.0,10.0,2023-12-26T21:57:00,0.0,11.2,16.5,16.4,17.4,19.5,21.5,-99.8,16.7
2023-12-27,1021.9,1024.1,2023-12-27T09:47:00,1020.5,2023-12-27T14:35:00,19.5,23.2,2023-12-27T11:50:00,15.9,2023-12-27T06:41:00,83.0,65.0,2023-12-27T11:55:00,2.1,12.0,8.5,21.0,2023-12-27T14:11:00,0.0,6.9,19.4,18.8,18.6,19.5,21.3,-99.8,18.6
2023-12-27,1021.9,1024.1,2023-12-27T09:47:00,1020.5,2023-12-27T14:35:00,19.5,23.2,2023-12-27T11:50:00,15.9,2023-12-27T06:41:00,83.0,65.0,2023-12-27T11:55:00,2.1,12.0,8.5,21.0,2023-12-27T14:11:00,0.0,6.9,19.4,18.8,18.6,19.5,21.3,-99.8,18.6
2023-12-28,1021.2,1023.3,2023-12-28T09:58:00,1019.2,2023-12-28T15:36:00,18.9,20.9,2023-12-28T12:38:00,17.2,2023-12-28T06:32:00,88.0,82.0,2023-12-28T12:04:00,2.2,29.0,8.1,35.0,2023-12-28T21:25:00,6.5,4.8,18.7,19.0,19.2,19.9,21.2,-99.8,19.1
2023-12-29,1018.9,1020.6,2023-12-29T09:05:00,1017.1,2023-12-29T15:15:00,19.5,23.8,2023-12-29T13:34:00,17.1,2023-12-29T22:42:00,81.0,65.0,2023-12-29T12:58:00,3.1,27.0,9.4,24.0,2023-12-29T12:08:00,0.0,16.59,18.7,18.8,19.3,20.1,21.2,-99.8,19.0
2023-12-30,1016.4,1018.7,2023-12-30T00:19:00,1014.8,2023-12-30T14:45:00,19.2,24.3,2023-12-30T13:48:00,16.2,2023-12-30T22:16:00,87.0,66.0,2023-12-30T13:48:00,1.6,10.0,6.5,36.0,2023-12-30T07:51:00,0.0,11.6,18.9,19.1,19.5,20.2,21.2,-99.8,19.2
2023-12-31,1016.1,1017.9,2023-12-31T23:39:00,1014.4,2023-12-31T15:01:00,20.4,26.0,2023-12-31T11:46:00,17.1,2023-12-31T00:12:00,76.0,51.0,2023-12-31T10:40:00,3.0,11.0,10.5,16.0,2023-12-31T13:54:00,0.5,17.09,19.3,19.1,19.5,20.3,21.2,-99.8,19.2
2024-01-01,1018.2,1020.1,2024-01-01T09:08:00,1016.6,2024-01-01T15:35:00,17.7,22.0,2024-01-01T11:43:00,14.5,2024-01-01T23:59:00,64.0,51.0,2024-01-01T11:34:00,4.1,28.0,11.5,43.0,2024-01-01T12:54:00,0.0,15.59,17.3,17.6,19.1,20.3,21.3,-99.8,18.2
2024-01-01,1018.2,1020.1,2024-01-01T09:08:00,1016.6,2024-01-01T15:35:00,17.7,22.0,2024-01-01T11:43:00,14.5,2024-01-01T23:59:00,64.0,51.0,2024-01-01T11:34:00,4.1,28.0,11.5,43.0,2024-01-01T12:54:00,0.0,15.6,17.3,17.6,19.1,20.3,21.3,-99.8,18.2
2024-01-02,1017.0,1018.9,2024-01-02T08:56:00,1014.7,2024-01-02T15:03:00,17.8,23.6,2024-01-02T11:29:00,13.6,2024-01-02T02:02:00,73.0,48.0,2024-01-02T11:30:00,1.7,26.0,7.4,15.0,2024-01-02T15:50:00,0.0,14.6,17.4,17.6,18.6,20.1,21.3,-99.8,18.0
2024-01-03,1017.7,1018.9,2024-01-03T09:50:00,1016.2,2024-01-03T04:10:00,17.3,21.6,2024-01-03T11:47:00,13.2,2024-01-03T23:51:00,74.0,60.0,2024-01-03T15:12:00,4.5,29.0,14.7,15.0,2024-01-03T14:21:00,0.0,13.2,17.3,17.7,18.9,20.0,21.2,-99.8,18.2
2024-01-04,1018.5,1020.2,2024-01-04T22:06:00,1017.1,2024-01-04T03:01:00,15.8,21.7,2024-01-04T13:18:00,11.0,2024-01-04T06:32:00,67.0,51.0,2024-01-04T11:30:00,1.7,28.0,8.6,24.0,2024-01-04T00:13:00,0.0,17.3,15.1,16.0,17.9,19.9,21.2,-99.8,16.9
2024-01-05,1019.4,1021.3,2024-01-05T09:11:00,1017.2,2024-01-05T13:46:00,16.3,22.5,2024-01-05T11:48:00,10.0,2024-01-05T01:42:00,82.0,59.0,2024-01-05T11:50:00,1.3,15.0,7.6,320.0,2024-01-05T14:09:00,0.0,17.0,15.2,16.2,17.8,19.6,21.1,-99.8,17.0
2024-01-06,1018.9,1020.9,2024-01-06T08:41:00,1016.6,2024-01-06T14:45:00,17.1,23.7,2024-01-06T11:53:00,10.1,2024-01-06T01:42:00,79.0,53.0,2024-01-06T11:45:00,2.0,9.0,8.3,14.0,2024-01-06T15:41:00,0.0,17.2,15.9,16.4,17.7,19.4,21.0,-99.8,16.9
2024-01-07,1020.0,1022.7,2024-01-07T09:30:00,1018.8,2024-01-07T14:36:00,17.9,22.9,2024-01-07T12:43:00,11.3,2024-01-07T00:01:00,68.0,51.0,2024-01-07T12:36:00,3.5,27.0,10.3,34.0,2024-01-07T14:16:00,0.0,16.0,17.1,17.0,17.9,19.4,20.9,-99.8,17.3
2024-01-08,1018.1,1020.1,2024-01-08T09:34:00,1016.5,2024-01-08T15:42:00,18.3,24.3,2024-01-08T12:34:00,14.4,2024-01-08T07:02:00,73.0,52.0,2024-01-08T12:35:00,2.4,23.0,7.5,20.0,2024-01-08T15:09:00,0.0,14.9,17.7,17.5,18.0,19.3,20.8,-99.8,17.6
2024-01-09,1015.5,1017.7,2024-01-09T00:31:00,1012.9,2024-01-09T15:11:00,19.2,23.7,2024-01-09T11:15:00,16.6,2024-01-09T23:41:00,82.0,64.0,2024-01-09T10:46:00,2.6,11.0,8.0,16.0,2024-01-09T17:40:00,0.0,15.7,18.7,18.4,18.6,19.4,20.7,-99.8,18.4
2024-01-10,1016.8,1018.3,2024-01-10T20:13:00,1015.3,2024-01-10T03:22:00,18.1,22.3,2024-01-10T10:46:00,15.1,2024-01-11T00:00:00,61.0,35.0,2024-01-10T22:28:00,5.1,26.0,16.3,33.0,2024-01-10T12:54:00,0.0,16.9,17.5,17.6,18.6,19.6,20.7,-99.8,18.0
2024-01-11,1018.0,1019.9,2024-01-11T09:16:00,1016.7,2024-01-11T15:33:00,15.2,21.3,2024-01-11T12:00:00,9.1,2024-01-12T00:00:00,58.0,38.0,2024-01-11T00:01:00,2.7,26.0,9.8,22.0,2024-01-11T02:26:00,0.0,17.0,14.6,15.6,17.6,19.4,20.7,-99.8,16.4
2024-01-12,1017.8,1019.5,2024-01-12T09:15:00,1015.7,2024-01-12T14:44:00,16.1,25.2,2024-01-12T13:10:00,9.4,2024-01-12T00:01:00,74.0,37.0,2024-01-12T13:10:00,1.4,46.0,6.5,8.0,2024-01-12T14:35:00,0.0,16.8,15.1,15.7,17.2,19.1,20.6,-99.8,16.3
2024-01-13,1018.6,1020.4,2024-01-13T09:28:00,1016.8,2024-01-13T15:23:00,16.7,23.8,2024-01-13T14:29:00,10.8,2024-01-13T23:13:00,76.0,37.0,2024-01-13T11:24:00,1.4,5.0,7.6,13.0,2024-01-13T13:44:00,0.0,18.3,15.0,15.9,17.3,19.0,20.6,-99.8,16.5
2024-01-14,1019.9,1021.9,2024-01-14T09:24:00,1018.8,2024-01-14T15:17:00,16.6,24.4,2024-01-14T13:15:00,10.3,2024-01-14T23:45:00,82.0,48.0,2024-01-14T13:25:00,1.1,120.0,5.5,312.0,2024-01-14T14:23:00,0.0,17.4,14.9,15.8,17.2,18.9,20.5,-99.8,16.5
2024-01-15,1019.9,1021.6,2024-01-15T09:09:00,1017.9,2024-01-15T14:11:00,17.2,23.7,2024-01-15T13:15:00,9.2,2024-01-15T02:36:00,81.0,60.0,2024-01-15T11:39:00,3.1,26.0,13.2,19.0,2024-01-15T15:23:00,0.5,17.5,15.9,16.2,17.3,18.8,20.4,-99.8,16.6
2024-01-16,1020.7,1022.9,2024-01-16T08:56:00,1019.0,2024-01-16T15:29:00,17.7,22.5,2024-01-16T12:58:00,14.0,2024-01-16T23:52:00,75.0,58.0,2024-01-16T10:19:00,2.8,18.0,10.0,30.0,2024-01-16T14:41:00,0.0,17.6,16.9,17.0,17.7,18.9,20.3,-99.8,17.2
2024-01-17,1019.2,1021.2,2024-01-17T09:10:00,1016.8,2024-01-17T15:54:00,17.7,24.7,2024-01-17T11:50:00,10.1,2024-01-17T06:19:00,81.0,54.0,2024-01-17T11:22:00,1.4,354.0,7.7,10.0,2024-01-17T16:34:00,0.0,17.7,16.5,16.9,17.7,18.9,20.3,-99.8,17.2
2024-01-18,1016.9,1019.1,2024-01-18T00:28:00,1014.6,2024-01-18T14:16:00,19.0,24.6,2024-01-18T10:45:00,12.9,2024-01-18T02:14:00,84.0,60.0,2024-01-18T10:45:00,1.2,348.0,6.4,358.0,2024-01-18T14:42:00,0.0,15.8,17.9,17.8,18.1,19.0,20.2,-99.8,17.8
2024-01-19,1015.1,1016.9,2024-01-19T09:24:00,1012.9,2024-01-19T15:11:00,21.0,27.1,2024-01-19T11:46:00,16.9,2024-01-19T00:11:00,80.0,51.0,2024-01-19T11:46:00,2.0,1.0,9.4,13.0,2024-01-19T16:36:00,0.0,16.5,20.2,19.3,18.8,19.2,20.2,-99.8,18.9
2024-01-20,1015.0,1016.7,2024-01-20T10:17:00,1013.5,2024-01-20T03:23:00,19.8,23.7,2024-01-20T15:20:00,15.7,2024-01-20T06:06:00,84.0,68.0,2024-01-20T15:01:00,2.2,16.0,8.7,6.0,2024-01-20T17:54:00,0.0,13.8,19.6,19.3,19.3,19.6,20.2,-99.8,19.3
2024-01-21,1018.0,1020.4,2024-01-21T23:46:00,1015.7,2024-01-21T15:02:00,17.5,22.9,2024-01-21T12:17:00,14.6,2024-01-21T23:42:00,75.0,58.0,2024-01-21T13:32:00,5.2,26.0,13.9,360.0,2024-01-21T16:29:00,0.0,17.8,17.7,18.0,19.0,19.8,20.3,-99.8,18.4
2024-01-22,1020.4,1022.9,2024-01-22T22:50:00,1018.0,2024-01-22T14:07:00,14.3,18.5,2024-01-22T13:27:00,10.0,2024-01-22T00:01:00,75.0,62.0,2024-01-22T13:28:00,5.5,27.0,15.3,31.0,2024-01-22T19:32:00,0.0,9.2,15.1,16.1,18.1,19.6,20.4,-99.8,17.0
2024-01-23,1025.0,1026.6,2024-01-23T07:46:00,1022.4,2024-01-23T00:23:00,9.4,13.6,2024-01-23T14:24:00,7.1,2024-01-23T06:42:00,74.0,57.0,2024-01-23T14:16:00,6.7,28.0,16.8,47.0,2024-01-23T03:36:00,1.5,8.5,10.1,12.4,16.2,19.0,20.4,-99.8,14.2
2024-01-24,1025.3,1026.9,2024-01-24T09:47:00,1023.8,2024-01-24T14:36:00,12.1,17.9,2024-01-24T13:00:00,9.1,2024-01-24T00:01:00,64.0,48.0,2024-01-24T13:01:00,3.4,27.0,10.4,23.0,2024-01-24T01:10:00,0.0,12.6,12.9,13.5,15.5,18.2,20.2,-99.8,14.3
2024-01-25,1025.7,1027.5,2024-01-25T09:55:00,1024.2,2024-01-25T15:09:00,13.4,18.4,2024-01-25T13:13:00,11.1,2024-01-25T04:02:00,71.0,54.0,2024-01-25T13:59:00,3.0,28.0,8.9,12.0,2024-01-25T17:25:00,0.0,9.0,14.1,14.5,15.8,17.9,20.0,-99.8,15.0
2024-01-26,1025.0,1027.0,2024-01-26T09:06:00,1022.8,2024-01-26T16:24:00,14.6,20.2,2024-01-26T11:27:00,11.2,2024-01-26T04:01:00,70.0,49.0,2024-01-26T11:33:00,3.2,27.0,9.9,14.0,2024-01-26T14:05:00,0.0,17.9,14.6,14.8,16.0,17.8,19.8,-99.8,15.2
2024-01-27,1023.8,1025.6,2024-01-27T09:13:00,1021.8,2024-01-27T14:46:00,15.1,20.1,2024-01-27T12:04:00,11.7,2024-01-27T01:01:00,72.0,54.0,2024-01-27T11:04:00,3.1,26.0,10.1,19.0,2024-01-27T23:43:00,0.0,12.2,15.2,15.3,16.2,17.8,19.7,-99.8,15.6
2024-01-28,1023.9,1025.7,2024-01-28T09:03:00,1021.6,2024-01-28T14:50:00,15.4,19.9,2024-01-28T12:30:00,12.8,2024-01-28T05:31:00,67.0,50.0,2024-01-28T11:25:00,4.2,26.0,11.8,17.0,2024-01-28T08:36:00,0.0,14.7,15.6,15.5,16.3,17.8,19.6,-99.8,15.7
2024-01-29,1022.2,1024.5,2024-01-29T00:36:00,1019.4,2024-01-29T15:09:00,16.9,22.5,2024-01-29T12:58:00,13.6,2024-01-29T05:02:00,83.0,65.0,2024-01-29T12:58:00,2.7,10.0,10.2,352.0,2024-01-29T15:54:00,0.5,15.5,17.0,16.6,16.7,17.9,19.5,-99.8,16.5
2024-01-30,1020.5,1023.1,2024-01-30T09:28:00,1018.6,2024-01-30T14:34:00,18.5,23.2,2024-01-30T14:36:00,15.9,2024-01-30T23:42:00,86.0,66.0,2024-01-30T14:38:00,1.6,27.0,6.6,28.0,2024-01-30T09:21:00,0.0,14.0,18.3,17.9,17.6,18.1,19.4,-99.8,17.6
2024-01-31,1018.8,1021.0,2024-01-31T08:55:00,1016.4,2024-01-31T15:11:00,20.7,28.6,2024-01-31T14:24:00,16.0,2024-01-31T00:11:00,83.0,48.0,2024-01-31T14:31:00,1.6,28.0,6.0,313.0,2024-01-31T12:24:00,0.0,19.3,20.1,18.9,18.2,18.5,19.5,-99.8,18.4
