觀測時間(hour),測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),降水量(mm),天全空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,日照時數(hr),TxSoil10cm
2023-09-22 06:00:00,952.8,23.7,92.0,2.8,174.0,6.0,187.0,0.0,0.0,23.1,,25.4,26.5,26.1,-99.8,23.7
2023-09-22 07:00:00,953.7,24.6,94.0,2.6,184.0,5.7,211.0,0.0,0.4,24.8,,25.4,26.5,26.1,-99.8,24.7
2023-09-22 08:00:00,954.0,26.3,89.0,2.9,190.0,6.0,161.0,0.0,1.3,27.1,,25.4,26.5,26.1,-99.8,26.4
2023-09-22 09:00:00,954.5,27.4,82.0,3.0,166.0,5.7,183.0,0.0,2.1,29.7,,25.6,26.5,26.1,-99.8,28.1
2023-09-22 10:00:00,954.7,29.2,76.0,1.3,131.0,5.3,163.0,0.0,2.8,32.8,,25.8,26.4,26.1,-99.8,30.5
2023-09-22 11:00:00,954.3,28.4,79.0,1.0,250.0,4.1,283.0,0.0,2.2,30.4,,26.2,26.4,26.1,-99.8,29.2
2023-09-22 12:00:00,953.7,29.2,81.0,1.2,318.0,3.9,10.0,0.0,2.4,31.7,,26.5,26.4,26.1,-99.8,30.4
2023-09-22 13:00:00,953.1,28.5,87.0,1.5,294.0,4.3,259.0,0.0,1.3,30.9,,26.7,26.4,26.1,-99.8,30.0
2023-09-22 14:00:00,952.6,27.5,89.0,1.4,321.0,4.7,271.0,0.0,1.5,29.2,,26.9,26.4,26.1,-99.8,29.0
2023-09-22 15:00:00,952.3,27.6,87.0,1.1,339.0,4.2,7.0,0.0,1.1,29.1,,27.0,26.4,26.1,-99.8,28.8
2023-09-22 16:00:00,952.2,28.9,79.0,1.0,31.0,3.7,268.0,0.0,1.3,30.8,,27.0,26.4,26.1,-99.8,29.7
2023-09-22 17:00:00,952.6,27.4,90.0,0.4,312.0,3.5,321.0,0.0,0.8,28.0,,27.1,26.4,26.1,-99.8,28.1
2023-09-22 18:00:00,952.7,26.6,94.0,1.1,148.0,2.0,284.0,0.0,0.1,26.4,,27.1,26.4,26.1,-99.8,27.0
2023-09-22 19:00:00,953.2,26.7,92.0,2.1,167.0,3.0,180.0,0.0,0.0,26.0,,27.0,26.4,26.1,-99.8,26.5
2023-09-22 20:00:00,953.6,26.6,89.0,1.5,173.0,3.9,171.0,0.0,0.0,25.7,,26.9,26.4,26.1,-99.8,26.1
2023-09-22 21:00:00,954.2,27.0,82.0,2.0,175.0,2.9,164.0,0.0,0.0,25.8,,26.8,26.5,26.1,-99.8,26.0
2023-09-22 22:00:00,954.4,26.4,87.0,0.3,272.0,3.8,176.0,0.0,0.0,25.1,,26.7,26.5,26.1,-99.8,25.6
2023-09-22 23:00:00,954.3,25.8,95.0,1.3,110.0,2.1,110.0,0.0,0.0,24.8,,26.6,26.5,26.1,-99.8,25.5
2023-09-23 00:00:00,954.0,25.2,95.0,0.0,0.0,2.6,111.0,0.0,0.0,24.3,,26.5,26.5,26.1,-99.8,25.1
2023-09-23 01:00:00,953.5,25.6,93.0,0.2,0.0,2.2,252.0,0.0,0.0,23.9,,26.4,26.5,26.1,-99.8,24.8
2023-09-23 02:00:00,952.9,25.6,94.0,0.0,0.0,1.0,311.0,0.0,0.0,23.5,,26.3,26.5,26.1,-99.8,24.4
2023-09-23 03:00:00,952.6,25.3,94.0,0.0,0.0,1.6,49.0,0.0,0.0,23.3,,26.1,26.6,26.1,-99.8,24.3
2023-09-23 04:00:00,952.6,24.7,94.0,0.0,0.0,1.1,323.0,0.0,0.0,23.0,,26.0,26.6,26.1,-99.8,24.1
2023-09-23 05:00:00,952.6,25.1,93.0,0.0,0.0,1.0,30.0,0.0,0.0,22.7,,25.9,26.6,26.1,-99.8,23.8
2023-09-23 06:00:00,952.9,25.0,93.0,0.0,0.0,1.4,293.0,0.0,0.0,22.9,,25.8,26.6,26.1,-99.8,23.9
2023-09-23 07:00:00,953.2,26.5,90.0,1.2,174.0,1.7,168.0,0.0,0.3,25.8,,25.7,26.6,26.1,-99.8,25.6
2023-09-23 08:00:00,953.8,27.4,88.0,1.4,207.0,3.0,253.0,0.0,1.1,27.8,,25.8,26.6,26.1,-99.8,27.0
2023-09-23 09:00:00,953.7,26.6,90.0,1.0,231.0,3.6,258.0,0.0,1.0,27.0,,26.0,26.6,26.1,-99.8,26.7
2023-09-23 10:00:00,953.7,27.0,91.0,1.8,239.0,3.4,241.0,0.0,0.8,27.7,,26.1,26.5,26.1,-99.8,27.3
2023-09-23 11:00:00,953.7,27.8,88.0,1.9,233.0,4.8,266.0,0.0,2.0,30.6,,26.3,26.5,26.1,-99.8,29.4
2023-09-23 12:00:00,953.5,28.9,80.0,2.2,211.0,4.5,261.0,0.0,2.7,31.7,,26.5,26.5,26.1,-99.8,30.4
2023-09-23 13:00:00,953.2,27.8,85.0,2.5,253.0,4.4,254.0,0.0,1.4,29.4,,26.8,26.5,26.1,-99.8,28.9
2023-09-23 14:00:00,952.6,29.1,80.0,0.7,292.0,4.4,258.0,0.0,1.4,30.5,,26.9,26.5,26.1,-99.8,29.6
2023-09-23 15:00:00,952.3,29.4,80.0,0.8,313.0,3.2,282.0,0.0,1.7,31.7,,27.1,26.5,26.1,-99.8,30.6
2023-09-23 16:00:00,952.2,28.5,83.0,0.6,348.0,3.1,283.0,0.0,1.1,29.7,,27.2,26.5,26.1,-99.8,29.2
2023-09-23 17:00:00,952.4,27.9,87.0,0.3,307.0,2.0,290.0,0.0,0.5,28.1,,27.3,26.5,26.1,-99.8,28.1
2023-09-23 18:00:00,952.5,27.1,88.0,0.2,0.0,1.5,333.0,0.0,0.1,26.6,,27.2,26.5,26.1,-99.8,27.0
2023-09-23 19:00:00,952.7,26.3,90.0,0.9,62.0,2.3,56.0,0.0,0.0,25.5,,27.1,26.5,26.1,-99.8,26.2
2023-09-23 20:00:00,953.6,26.2,92.0,0.2,0.0,1.8,141.0,0.0,0.0,25.2,,27.0,26.5,26.1,-99.8,26.0
2023-09-23 21:00:00,954.0,25.7,92.0,1.9,143.0,3.0,105.0,0.0,0.0,24.9,,26.8,26.6,26.1,-99.8,25.6
2023-09-23 22:00:00,953.8,25.8,85.0,1.3,167.0,3.2,192.0,0.0,0.0,24.4,,26.7,26.6,26.1,-99.8,25.1
2023-09-23 23:00:00,953.5,25.9,89.0,2.1,158.0,3.3,161.0,0.0,0.0,24.7,,26.6,26.6,26.1,-99.8,25.2
2023-09-24 00:00:00,953.5,26.3,87.0,2.0,187.0,3.5,181.0,0.0,0.0,25.0,,26.5,26.6,26.1,-99.8,25.3
2023-09-24 01:00:00,953.2,25.9,86.0,1.8,176.0,4.0,176.0,0.0,0.0,24.6,,26.4,26.6,26.1,-99.8,25.0
2023-09-24 02:00:00,952.9,25.7,88.0,1.7,178.0,3.5,186.0,0.0,0.0,24.4,,26.3,26.6,26.1,-99.8,24.9
2023-09-24 03:00:00,952.4,25.8,87.0,1.8,179.0,3.3,178.0,0.0,0.0,24.5,,26.2,26.6,26.1,-99.8,24.8
2023-09-24 04:00:00,952.1,25.0,88.0,1.6,196.0,3.7,166.0,0.0,0.0,23.8,,26.1,26.6,26.1,-99.8,24.4
2023-09-24 05:00:00,953.0,25.0,91.0,0.0,0.0,2.4,258.0,0.0,0.0,23.6,,26.0,26.6,26.1,-99.8,24.3
2023-09-24 06:00:00,953.5,25.3,92.0,0.0,0.0,0.8,242.0,0.0,0.0,24.1,,25.9,26.6,26.1,-99.8,24.7
2023-09-24 07:00:00,954.2,25.3,94.0,1.0,237.0,2.8,225.0,0.0,0.0,24.7,,25.9,26.6,26.1,-99.8,25.1
2023-09-24 08:00:00,955.1,25.7,92.0,1.2,205.0,2.2,204.0,0.0,0.2,25.4,,25.9,26.6,26.1,-99.8,25.5
2023-09-24 09:00:00,955.2,25.6,92.0,1.3,174.0,3.1,261.0,0.0,0.4,25.8,,25.9,26.6,26.1,-99.8,25.8
2023-09-24 10:00:00,955.1,26.9,87.0,0.8,262.0,2.8,193.0,0.0,0.9,27.2,,26.0,26.6,26.1,-99.8,26.8
2023-09-24 11:00:00,955.1,28.4,80.0,0.9,267.0,3.0,199.0,0.0,1.6,30.1,,26.2,26.6,26.1,-99.8,28.7
2023-09-24 12:00:00,954.5,28.7,80.0,1.6,263.0,3.0,281.0,0.0,1.5,30.0,,26.4,26.6,26.1,-99.8,28.9
2023-09-24 13:00:00,953.8,27.9,87.0,0.6,293.0,4.1,191.0,0.0,1.5,29.0,,26.6,26.6,26.1,-99.8,28.5
2023-09-24 14:00:00,953.1,29.3,81.0,1.1,318.0,3.9,353.0,0.0,1.6,31.3,,26.8,26.6,26.2,-99.8,30.1
2023-09-24 15:00:00,952.7,28.7,80.0,1.0,326.0,4.1,251.0,0.0,1.9,30.7,,27.0,26.6,26.2,-99.8,29.9
2023-09-24 16:00:00,952.7,27.0,91.0,1.5,32.0,4.4,346.0,0.0,0.4,27.4,,27.1,26.6,26.2,-99.8,27.6
2023-09-24 17:00:00,952.6,26.2,92.0,2.8,54.0,4.9,77.0,0.0,0.3,26.5,,27.0,26.6,26.2,-99.8,26.8
2023-09-24 18:00:00,952.6,25.2,92.0,2.9,65.0,4.7,69.0,0.0,0.1,24.9,,26.9,26.6,26.2,-99.8,25.6
2023-09-24 19:00:00,952.9,25.6,88.0,1.9,65.0,4.7,73.0,0.0,0.0,24.7,,26.7,26.6,26.2,-99.8,25.3
2023-09-24 20:00:00,953.2,25.3,90.0,0.0,0.0,2.7,59.0,0.0,0.0,24.3,,26.6,26.6,26.2,-99.8,25.1
2023-09-24 21:00:00,953.6,25.8,81.0,1.2,60.0,2.2,59.0,0.0,0.0,23.7,,26.4,26.6,26.2,-99.8,24.7
2023-09-24 22:00:00,953.7,25.5,88.0,1.5,65.0,3.4,73.0,0.0,0.0,23.9,,26.3,26.6,26.2,-99.8,24.7
2023-09-24 23:00:00,953.5,25.1,93.0,2.0,71.0,3.5,63.0,0.0,0.0,24.1,,26.2,26.6,26.2,-99.8,24.7
2023-09-25 00:00:00,953.5,24.9,93.0,0.6,201.0,3.0,68.0,0.0,0.0,23.9,,26.1,26.6,26.2,-99.8,24.7
2023-09-25 01:00:00,953.0,24.6,95.0,2.0,211.0,4.2,194.0,0.0,0.0,23.7,,26.0,26.6,26.2,-99.8,24.4
2023-09-25 02:00:00,952.6,24.5,94.0,2.6,199.0,4.0,206.0,0.0,0.0,23.8,,25.9,26.6,26.2,-99.8,24.4
2023-09-25 03:00:00,952.3,24.6,92.0,2.6,191.0,4.9,192.0,0.0,0.0,24.0,,25.9,26.6,26.2,-99.8,24.5
2023-09-25 04:00:00,952.4,24.6,92.0,2.0,187.0,4.6,175.0,0.0,0.0,24.0,,25.8,26.6,26.2,-99.8,24.6
2023-09-25 05:00:00,952.4,24.3,93.0,3.9,170.0,7.1,168.0,0.0,0.0,23.9,,25.8,26.6,26.2,-99.8,24.4
2023-09-25 06:00:00,952.8,23.9,92.0,4.0,167.0,6.8,164.0,0.0,0.0,23.5,,25.7,26.6,26.2,-99.8,24.1
2023-09-25 07:00:00,953.9,25.1,92.0,0.6,124.0,6.2,177.0,0.0,0.3,24.6,,25.6,26.6,26.2,-99.8,24.8
2023-09-25 08:00:00,954.4,25.2,94.0,1.8,87.0,3.2,76.0,0.0,0.4,25.4,,25.7,26.6,26.2,-99.8,25.4
2023-09-25 09:00:00,955.1,26.6,89.0,0.8,180.0,4.2,178.0,0.0,1.1,27.5,,25.7,26.6,26.2,-99.8,26.8
2023-09-25 10:00:00,954.6,29.1,75.0,0.3,275.0,3.0,182.0,0.0,1.7,30.7,,25.9,26.6,26.2,-99.8,28.8
2023-09-25 11:00:00,954.8,28.7,78.0,0.8,12.0,3.2,63.0,0.0,1.9,30.3,,26.2,26.5,26.2,-99.8,29.0
2023-09-25 12:00:00,954.2,29.0,80.0,2.4,41.0,5.3,58.0,0.0,2.4,31.7,,26.4,26.5,26.2,-99.8,30.2
2023-09-25 13:00:00,953.6,28.4,79.0,2.2,43.0,5.6,72.0,0.0,3.0,31.3,,26.7,26.5,26.2,-99.8,30.3
2023-09-25 14:00:00,952.9,28.6,79.0,2.1,39.0,5.4,64.0,0.0,2.1,30.5,,27.0,26.5,26.2,-99.8,29.7
2023-09-25 15:00:00,952.6,28.6,80.0,1.4,20.0,4.8,68.0,0.0,1.4,29.8,,27.0,26.5,26.2,-99.8,29.2
2023-09-25 16:00:00,952.3,28.2,87.0,0.8,7.0,3.7,360.0,0.0,0.9,29.0,,27.1,26.5,26.2,-99.8,28.6
2023-09-25 17:00:00,952.3,27.1,91.0,1.2,38.0,3.3,50.0,0.0,0.3,27.2,,27.1,26.5,26.2,-99.8,27.4
2023-09-25 18:00:00,952.9,26.1,92.0,1.3,57.0,4.3,70.0,0.0,0.1,25.6,,27.0,26.5,26.2,-99.8,26.3
2023-09-25 19:00:00,953.1,25.5,93.0,2.6,71.0,4.3,60.0,0.0,0.0,24.9,,26.9,26.5,26.2,-99.8,25.6
2023-09-25 20:00:00,953.1,25.3,94.0,2.4,70.0,3.8,78.0,0.0,0.0,24.6,,26.7,26.5,26.2,-99.8,25.3
2023-09-25 21:00:00,953.6,25.3,94.0,1.5,144.0,3.7,71.0,0.0,0.0,24.4,,26.6,26.5,26.2,-99.8,25.2
2023-09-25 22:00:00,954.0,25.7,95.0,2.7,173.0,5.5,165.0,0.0,0.0,25.0,,26.5,26.6,26.2,-99.8,25.5
2023-09-25 23:00:00,953.9,25.4,92.0,3.1,182.0,6.1,177.0,0.0,0.0,24.8,,26.4,26.6,26.2,-99.8,25.3
2023-09-26 00:00:00,954.1,25.3,92.0,2.2,201.0,5.1,159.0,0.0,0.0,24.8,,26.3,26.6,26.2,-99.8,25.2
2023-09-26 01:00:00,953.9,25.0,91.0,2.6,177.0,5.7,205.0,0.0,0.0,24.5,,26.3,26.6,26.2,-99.8,25.0
2023-09-26 02:00:00,953.3,24.8,95.0,3.5,161.0,6.5,160.0,0.0,0.0,24.2,,26.2,26.6,26.2,-99.8,24.8
2023-09-26 03:00:00,953.2,24.7,95.0,3.3,157.0,5.8,158.0,0.0,0.0,24.1,,26.1,26.6,26.2,-99.8,24.6
2023-09-26 04:00:00,953.3,24.8,94.0,1.3,124.0,4.9,160.0,0.0,0.0,24.0,,26.0,26.6,26.2,-99.8,24.6
2023-09-26 05:00:00,953.5,24.7,94.0,1.7,138.0,3.0,145.0,0.0,0.0,23.9,,25.9,26.6,26.2,-99.8,24.5
2023-09-26 06:00:00,953.9,24.5,94.0,0.8,100.0,2.7,164.0,0.0,0.0,23.7,,25.9,26.6,26.2,-99.8,24.4
2023-09-26 07:00:00,954.5,25.7,91.0,0.8,34.0,1.7,38.0,0.0,0.1,24.6,,25.8,26.6,26.2,-99.8,24.9
2023-09-26 08:00:00,954.9,26.2,92.0,1.4,51.0,2.8,64.0,0.0,0.5,26.4,,25.8,26.6,26.2,-99.8,26.1
2023-09-26 09:00:00,955.2,28.4,82.0,0.1,0.0,3.1,1.0,0.0,1.6,29.8,,25.9,26.6,26.2,-99.8,28.4
2023-09-26 10:00:00,955.2,27.9,82.0,1.2,299.0,3.4,333.0,0.0,1.7,30.0,,26.2,26.6,26.2,-99.8,28.8
2023-09-26 11:00:00,955.0,27.2,85.0,0.6,333.0,3.6,4.0,0.0,0.8,28.0,,26.3,26.6,26.2,-99.8,27.6
2023-09-26 12:00:00,954.4,28.0,84.0,0.9,357.0,2.7,332.0,0.0,-99.8,-99.8,,-99.8,-99.8,-99.8,-99.8,-99.8
2023-09-26 13:00:00,953.6,27.6,82.0,2.3,34.0,4.8,21.0,0.0,1.5,29.6,,26.6,26.6,26.2,-99.8,28.9
2023-09-26 14:00:00,953.1,28.1,77.0,1.7,34.0,4.8,25.0,0.0,2.2,29.9,,26.8,26.6,26.2,-99.8,29.1
2023-09-26 15:00:00,952.7,28.4,77.0,1.6,39.0,4.0,5.0,0.0,1.7,30.0,,26.9,26.5,26.2,-99.8,29.3
2023-09-26 16:00:00,952.7,28.4,77.0,1.5,33.0,3.7,16.0,0.0,1.5,30.1,,27.0,26.5,26.2,-99.8,29.0
2023-09-26 17:00:00,952.7,27.4,82.0,1.0,42.0,3.4,17.0,0.0,0.6,27.6,,27.0,26.5,26.2,-99.8,27.4
2023-09-26 18:00:00,952.7,26.2,86.0,2.0,58.0,4.1,57.0,0.0,0.1,25.3,,26.9,26.6,26.2,-99.8,25.9
2023-09-26 19:00:00,952.8,25.6,79.0,3.0,71.0,4.7,62.0,0.0,0.0,24.4,,26.8,26.6,26.2,-99.8,25.0
2023-09-26 20:00:00,953.0,24.8,83.0,3.1,57.0,5.6,63.0,0.0,0.0,24.0,,26.5,26.6,26.2,-99.8,24.5
2023-09-26 21:00:00,953.5,24.3,88.0,2.2,60.0,4.7,67.0,0.0,0.0,23.4,,26.3,26.6,26.2,-99.8,24.2
2023-09-26 22:00:00,953.5,24.2,87.0,2.5,63.0,4.7,54.0,0.0,0.0,23.2,,26.2,26.6,26.2,-99.8,23.9
2023-09-26 23:00:00,953.5,24.4,86.0,2.0,51.0,4.2,57.0,0.0,0.0,23.2,,26.0,26.6,26.2,-99.8,23.8
2023-09-27 00:00:00,953.0,24.2,87.0,0.9,93.0,3.6,45.0,0.0,0.0,22.9,,25.8,26.6,26.2,-99.8,23.8
2023-09-27 01:00:00,952.9,25.6,88.0,1.4,140.0,2.5,141.0,0.0,0.0,24.2,,25.8,26.6,26.2,-99.8,24.6
2023-09-27 02:00:00,952.9,25.0,87.0,0.8,12.0,2.3,150.0,0.0,0.0,23.7,,25.7,26.6,26.2,-99.8,24.3
2023-09-27 03:00:00,952.3,24.7,86.0,0.7,106.0,1.9,48.0,0.0,0.0,23.5,,25.7,26.6,26.2,-99.8,24.2
2023-09-27 04:00:00,952.3,24.7,89.0,0.0,0.0,2.2,130.0,0.0,0.0,23.3,,25.6,26.6,26.2,-99.8,24.1
2023-09-27 05:00:00,952.8,25.0,92.0,1.8,242.0,2.8,244.0,0.0,0.0,23.8,,25.6,26.6,26.2,-99.8,24.3
2023-09-27 06:00:00,952.9,25.4,90.0,1.2,237.0,2.0,209.0,0.0,0.0,24.3,,25.5,26.6,26.2,-99.8,24.6
2023-09-27 07:00:00,953.5,25.5,92.0,0.4,210.0,2.5,241.0,0.0,0.0,24.7,,25.5,26.6,26.2,-99.8,25.0
2023-09-27 08:00:00,953.5,26.1,90.0,0.0,0.0,1.5,231.0,0.0,0.2,25.5,,25.6,26.6,26.2,-99.8,25.5
2023-09-27 09:00:00,953.6,28.0,82.0,0.5,34.0,2.1,148.0,0.0,1.3,29.2,,25.7,26.5,26.2,-99.8,27.9
2023-09-27 10:00:00,953.8,28.0,82.0,0.3,7.0,2.5,4.0,0.0,1.7,29.7,,25.9,26.5,26.2,-99.8,28.4
2023-09-27 11:00:00,953.7,29.3,77.0,1.5,288.0,3.5,273.0,0.0,1.9,32.3,,26.1,26.5,26.2,-99.8,30.3
2023-09-27 12:00:00,953.2,29.2,77.0,1.3,305.0,4.1,276.0,0.0,2.4,31.8,,26.5,26.5,26.2,-99.8,30.5
2023-09-27 13:00:00,952.6,29.8,76.0,1.5,306.0,4.0,265.0,0.0,2.3,33.8,,26.7,26.5,26.2,-99.8,32.3
2023-09-27 14:00:00,952.1,29.7,76.0,1.2,22.0,3.4,342.0,0.0,1.6,31.1,,27.0,26.5,26.2,-99.8,30.2
2023-09-27 15:00:00,951.7,29.5,78.0,0.6,355.0,2.8,25.0,0.0,0.7,30.0,,27.1,26.5,26.2,-99.8,29.3
2023-09-27 16:00:00,951.7,29.0,81.0,0.7,325.0,2.7,273.0,0.0,0.9,29.4,,27.2,26.5,26.2,-99.8,29.0
2023-09-27 17:00:00,952.0,28.4,80.0,0.9,25.0,2.5,353.0,0.0,0.7,28.7,,27.2,26.5,26.2,-99.8,28.4
2023-09-27 18:00:00,952.2,26.2,90.0,1.2,78.0,3.5,58.0,0.0,0.1,25.8,,27.2,26.5,26.2,-99.8,26.5
2023-09-27 19:00:00,952.6,25.8,93.0,1.1,136.0,3.2,86.0,0.0,0.0,25.0,,27.0,26.5,26.2,-99.8,25.9
2023-09-27 20:00:00,953.0,25.8,91.0,2.3,167.0,4.3,170.0,0.0,0.0,24.9,,26.9,26.5,26.2,-99.8,25.6
2023-09-27 21:00:00,953.3,25.5,90.0,1.2,160.0,4.0,172.0,0.0,0.0,24.4,,26.7,26.5,26.2,-99.8,25.3
2023-09-27 22:00:00,954.0,25.5,91.0,0.6,258.0,2.3,257.0,0.0,0.0,24.0,,26.6,26.6,26.2,-99.8,24.9
2023-09-27 23:00:00,954.1,25.2,93.0,1.8,245.0,3.0,177.0,0.0,0.0,24.5,,26.4,26.6,26.2,-99.8,25.1
2023-09-28 00:00:00,954.0,25.0,93.0,1.3,190.0,3.0,233.0,0.0,0.0,24.1,,26.4,26.6,26.2,-99.8,24.9
2023-09-28 01:00:00,953.7,25.0,92.0,0.0,0.0,2.4,193.0,0.0,0.0,23.6,,26.3,26.6,26.2,-99.8,24.5
2023-09-28 02:00:00,953.6,24.4,95.0,1.4,96.0,1.8,97.0,0.0,0.0,23.4,,26.1,26.6,26.2,-99.8,24.3
2023-09-28 03:00:00,953.3,24.4,95.0,0.0,0.0,1.7,99.0,0.0,0.0,23.0,,26.0,26.6,26.2,-99.8,24.0
2023-09-28 04:00:00,953.5,24.3,95.0,0.3,97.0,1.4,99.0,0.0,0.0,22.3,,25.9,26.6,26.2,-99.8,23.5
2023-09-28 05:00:00,953.8,24.2,95.0,1.8,54.0,2.7,54.0,0.0,0.0,23.1,,25.8,26.6,26.2,-99.8,23.8
2023-09-28 06:00:00,953.9,24.0,96.0,1.6,80.0,3.9,64.0,0.0,0.0,23.2,,25.7,26.6,26.2,-99.8,24.0
2023-09-28 07:00:00,954.3,26.5,88.0,0.0,0.0,1.9,71.0,0.0,0.5,26.1,,25.6,26.6,26.2,-99.8,25.8
2023-09-28 08:00:00,954.9,24.0,94.0,3.5,59.0,7.0,63.0,0.0,0.8,24.6,,25.7,26.6,26.2,-99.8,24.9
2023-09-28 09:00:00,954.6,26.9,77.0,0.4,134.0,6.0,61.0,0.0,1.3,28.4,,25.7,26.6,26.2,-99.8,27.2
2023-09-28 10:00:00,954.8,27.9,79.0,1.9,41.0,5.2,19.0,0.0,2.3,30.7,,25.9,26.6,26.2,-99.8,29.1
2023-09-28 11:00:00,954.4,27.7,79.0,2.3,63.0,5.0,70.0,0.0,2.3,30.0,,26.1,26.6,26.2,-99.8,28.9
2023-09-28 12:00:00,953.8,29.1,73.0,0.9,102.0,4.0,129.0,0.0,2.1,32.1,,26.4,26.6,26.2,-99.8,30.3
2023-09-28 13:00:00,953.4,30.4,69.0,1.8,181.0,3.6,164.0,0.0,2.6,34.1,,26.7,26.6,26.2,-99.8,32.3
2023-09-28 14:00:00,953.2,29.8,74.0,1.1,205.0,4.0,53.0,0.0,1.8,32.6,,27.0,26.5,26.2,-99.8,31.2
2023-09-28 15:00:00,952.9,28.8,83.0,0.9,284.0,3.5,267.0,0.0,1.0,30.2,,27.2,26.5,26.2,-99.8,29.7
2023-09-28 16:00:00,952.7,28.9,82.0,1.2,299.0,3.2,268.0,0.0,0.9,29.9,,27.2,26.5,26.2,-99.8,29.3
2023-09-28 17:00:00,953.2,27.9,89.0,0.5,265.0,2.4,267.0,0.0,0.3,27.9,,27.3,26.5,26.2,-99.8,28.0
2023-09-28 18:00:00,953.4,27.3,79.0,0.6,239.0,2.3,244.0,0.0,0.1,26.1,,27.2,26.5,26.2,-99.8,26.6
2023-09-28 19:00:00,953.2,26.7,82.0,1.3,189.0,2.6,188.0,0.0,0.0,25.0,,27.0,26.6,26.2,-99.8,25.8
2023-09-28 20:00:00,954.1,26.0,93.0,1.6,175.0,4.0,172.0,0.0,0.0,25.3,,26.9,26.6,26.2,-99.8,25.9
2023-09-28 21:00:00,954.5,25.6,91.0,2.3,154.0,5.3,169.0,0.0,0.0,24.8,,26.8,26.6,26.2,-99.8,25.4
2023-09-28 22:00:00,955.0,25.6,91.0,3.5,161.0,5.3,155.0,0.0,0.0,24.8,,26.6,26.6,26.2,-99.8,25.2
2023-09-28 23:00:00,955.2,25.6,90.0,3.0,160.0,5.2,155.0,0.0,0.0,24.8,,26.5,26.6,26.2,-99.8,25.2
2023-09-29 00:00:00,955.4,25.5,87.0,0.7,217.0,4.8,164.0,0.0,0.0,24.2,,26.4,26.6,26.2,-99.8,24.9
2023-09-29 01:00:00,955.1,24.9,90.0,0.0,0.0,1.8,210.0,0.0,0.0,23.2,,26.3,26.6,26.2,-99.8,24.2
2023-09-29 02:00:00,954.8,25.2,94.0,0.1,0.0,1.3,47.0,0.0,0.0,23.9,,26.1,26.6,26.2,-99.8,24.6
2023-09-29 03:00:00,954.5,25.0,95.0,0.0,0.0,1.4,43.0,0.0,0.0,24.0,,26.1,26.7,26.2,-99.8,24.7
2023-09-29 04:00:00,954.3,25.0,95.0,0.0,0.0,1.1,41.0,0.0,0.0,23.8,,26.0,26.7,26.2,-99.8,24.5
2023-09-29 05:00:00,954.6,24.9,94.0,0.0,0.0,1.5,38.0,0.0,0.0,24.0,,25.9,26.7,26.2,-99.8,24.6
2023-09-29 06:00:00,954.8,24.5,93.0,0.0,0.0,2.5,74.0,0.0,0.0,23.2,,25.9,26.7,26.2,-99.8,24.1
2023-09-29 07:00:00,955.2,26.6,83.0,0.4,63.0,1.8,65.0,0.0,0.3,25.7,,25.8,26.6,26.2,-99.8,25.5
2023-09-29 08:00:00,955.4,27.7,78.0,0.7,15.0,3.0,73.0,0.0,1.2,28.2,,25.9,26.6,26.2,-99.8,27.1
2023-09-29 09:00:00,955.4,27.4,87.0,1.4,287.0,3.9,275.0,0.0,1.9,29.5,,26.0,26.6,26.2,-99.8,28.4
2023-09-29 10:00:00,955.2,28.5,78.0,1.1,339.0,3.9,279.0,0.0,1.6,30.5,,26.2,26.6,26.2,-99.8,29.1
2023-09-29 11:00:00,955.2,29.2,71.0,0.6,359.0,3.1,3.0,0.0,2.6,31.6,,26.5,26.6,26.2,-99.8,29.8
2023-09-29 12:00:00,954.5,29.4,72.0,0.1,0.0,3.7,10.0,0.0,2.4,31.1,,26.8,26.6,26.2,-99.8,29.8
2023-09-29 13:00:00,953.8,30.9,66.0,1.3,338.0,2.8,294.0,0.0,2.1,34.9,,27.0,26.6,26.2,-99.8,33.4
2023-09-29 14:00:00,953.2,30.3,72.0,1.5,296.0,3.9,336.0,0.0,2.3,33.4,,27.3,26.6,26.2,-99.8,32.1
2023-09-29 15:00:00,953.0,30.3,72.0,1.6,296.0,4.1,295.0,0.0,1.8,33.7,,27.5,26.6,26.2,-99.8,32.3
2023-09-29 16:00:00,953.0,29.7,77.0,0.5,326.0,4.7,341.0,0.0,1.7,32.2,,27.7,26.6,26.2,-99.8,31.2
2023-09-29 17:00:00,952.9,28.9,79.0,0.7,31.0,2.5,10.0,0.0,0.6,29.1,,27.8,26.6,26.2,-99.8,29.0
2023-09-29 18:00:00,952.8,26.7,89.0,1.6,58.0,2.8,53.0,0.0,0.0,26.2,,27.7,26.6,26.2,-99.8,27.0
2023-09-29 19:00:00,953.0,26.3,88.0,2.7,67.0,5.1,66.0,0.0,0.0,25.7,,27.5,26.6,26.2,-99.8,26.3
2023-09-29 20:00:00,953.8,25.7,88.0,2.9,73.0,4.8,49.0,0.0,0.0,25.1,,27.3,26.7,26.2,-99.8,25.8
2023-09-29 21:00:00,954.1,25.4,90.0,2.1,61.0,4.2,70.0,0.0,0.0,24.6,,27.1,26.7,26.2,-99.8,25.4
